Include=yes;Acq Date=2019-05-03;Acq Time=14:57:45;Species=;Cell Type=;ID=;Age=;Sex=unknown;Genotype=;Condition1=;Condition2=;Note=;
,spikeNumber,detectionType,sweep,epoch,epochLevel,sweepSpikeNumber,userType,errors,analysisDate,analysisTime,modDate,modTime,analysisVersion,interfaceVersion,file,dvdtThreshold,mvThreshold,medianFilter,halfHeights,thresholdPnt,thresholdSec,thresholdVal,thresholdVal_dvdt,dacCommand,peakPnt,peakSec,peakVal,peakHeight,timeToPeak_ms,fastAhpPnt,fastAhpSec,fastAhpValue,preMinPnt,preMinVal,preLinearFitPnt0,preLinearFitPnt1,earlyDiastolicDuration_ms,preLinearFitVal0,preLinearFitVal1,earlyDiastolicDurationRate,lateDiastolicDuration,preSpike_dvdt_max_pnt,preSpike_dvdt_max_val,preSpike_dvdt_max_val2,postSpike_dvdt_min_pnt,postSpike_dvdt_min_val,postSpike_dvdt_min_val2,isi_pnts,isi_ms,spikeFreq_hz,cycleLength_pnts,cycleLength_ms,diastolicDuration_ms,widths,widths_10,widths_20,widths_50,widths_80,widths_90,user_timeToPeak_ms,Include,Acq Date,Acq Time,Species,Cell Type,ID,Age,Sex,Genotype,Condition1,Condition2,Note
10,10,dvdt,0,1,0.0,10,0,"[{'Spike': 10, 'Seconds': 29.4886, 'Sweep': 0, 'Epoch': 1, 'Type': 'Fast AHP was detected at end of fast AHP window', 'Details': 'Consider increasing the fast AHP window with fastAhpWindow_ms'}, {'Spike': 10, 'Seconds': 29.4886, 'Sweep': 0, 'Epoch': 1, 'Type': 'Fit EDD', 'Details': 'Early diastolic duration rate fit - Too low -1.835<=8'}]",20240115,14:09:02,,,20230324a,20230324a,19503001.abf,23.077,-20.0,0,"[10, 20, 50, 80, 90]",589771,29.48855,-40.77584402901783,6.0511997767856585,,589815,29.49075,31.869070870535698,72.64491489955353,2.1999999999984254,589974,29.4987,-7.189069475446424,585311,-61.39591761997764,585757,587541,89.2,-57.00683593749997,-56.80193219866069,-1.8347693337405058,,589793,-3.73622349330357,71.92681760204074,589831,27.80587332589284,-10.747169961734674,6176.0,308.8,3.238341968911917,6528.0,326.4,223.0,"[{'halfHeight': 10, 'risingPnt': 589783, 'fallingPnt': 590225, 'widthPnts': 442, 'widthMs': 22.1}, {'halfHeight': 20, 'risingPnt': 589787, 'fallingPnt': 590117, 'widthPnts': 330, 'widthMs': 16.5}, {'halfHeight': 50, 'risingPnt': 589793, 'fallingPnt': 589960, 'widthPnts': 167, 'widthMs': 8.35}, {'halfHeight': 80, 'risingPnt': 589801, 'fallingPnt': 589864, 'widthPnts': 63, 'widthMs': 3.15}, {'halfHeight': 90, 'risingPnt': 589805, 'fallingPnt': 589841, 'widthPnts': 36, 'widthMs': 1.8}]",22.1,16.5,8.35,3.15,1.8,2.1999999999984254,yes,2019-05-03,14:57:45,,,,,unknown,,,,
11,11,dvdt,0,1,0.0,11,0,"[{'Spike': 11, 'Seconds': 30.3608, 'Sweep': 0, 'Epoch': 1, 'Type': 'Fast AHP was detected at end of fast AHP window', 'Details': 'Consider increasing the fast AHP window with fastAhpWindow_ms'}]",20240115,14:09:02,,,20230324a,20230324a,19503001.abf,23.077,-20.0,0,"[10, 20, 50, 80, 90]",607215,30.36075,-40.627615792410694,6.315270248724529,,607258,30.3629,33.612932477678555,74.24054827008925,2.1500000000003183,607417,30.370849999999997,-9.081159319196423,604364,-58.07700020926337,604649,605790,57.05,-57.75233677455354,-56.70166015624997,23.080870726074963,,607234,-8.008684430803568,78.13994738520401,607289,22.76611328124999,-11.502012914540817,17444.0,872.2,1.1465260261407932,19053.0,952.65,142.55,"[{'halfHeight': 10, 'risingPnt': 607225, 'fallingPnt': 607636, 'widthPnts': 411, 'widthMs': 20.55}, {'halfHeight': 20, 'risingPnt': 607229, 'fallingPnt': 607536, 'widthPnts': 307, 'widthMs': 15.35}, {'halfHeight': 50, 'risingPnt': 607236, 'fallingPnt': 607390, 'widthPnts': 154, 'widthMs': 7.7}, {'halfHeight': 80, 'risingPnt': 607243, 'fallingPnt': 607303, 'widthPnts': 60, 'widthMs': 3.0}, {'halfHeight': 90, 'risingPnt': 607247, 'fallingPnt': 607281, 'widthPnts': 34, 'widthMs': 1.7}]",20.55,15.35,7.7,3.0,1.7,2.1500000000003183,yes,2019-05-03,14:57:45,,,,,unknown,,,,
12,12,dvdt,0,1,0.0,12,0,"[{'Spike': 12, 'Seconds': 31.42, 'Sweep': 0, 'Epoch': 1, 'Type': 'Fast AHP was detected at end of fast AHP window', 'Details': 'Consider increasing the fast AHP window with fastAhpWindow_ms'}]",20240115,14:09:02,,,20230324a,20230324a,19503001.abf,23.077,-20.0,0,"[10, 20, 50, 80, 90]",628399,31.41995,-41.01998465401784,7.142358896683666,,628437,31.42185,36.53390066964284,77.55388532366068,1.8999999999991246,628596,31.4298,-8.18743024553571,627392,-59.77556501116069,627493,627896,20.15,-59.23025948660711,-56.5054757254464,125.82170140497323,,628415,-5.571637834821425,84.31321747448973,628462,27.348109654017843,-11.67390784438778,21184.0,1059.2,0.944108761329305,23028.0,1151.4,50.35,"[{'halfHeight': 10, 'risingPnt': 628407, 'fallingPnt': 628840, 'widthPnts': 433, 'widthMs': 21.65}, {'halfHeight': 20, 'risingPnt': 628410, 'fallingPnt': 628724, 'widthPnts': 314, 'widthMs': 15.7}, {'halfHeight': 50, 'risingPnt': 628416, 'fallingPnt': 628566, 'widthPnts': 150, 'widthMs': 7.5}, {'halfHeight': 80, 'risingPnt': 628423, 'fallingPnt': 628480, 'widthPnts': 57, 'widthMs': 2.85}, {'halfHeight': 90, 'risingPnt': 628427, 'fallingPnt': 628460, 'widthPnts': 33, 'widthMs': 1.65}]",21.65,15.7,7.5,2.85,1.65,1.8999999999991246,yes,2019-05-03,14:57:45,,,,,unknown,,,,
13,13,dvdt,0,1,0.0,13,0,"[{'Spike': 13, 'Seconds': 32.5076, 'Sweep': 0, 'Epoch': 1, 'Type': 'Fast AHP was detected at end of fast AHP window', 'Details': 'Consider increasing the fast AHP window with fastAhpWindow_ms'}]",20240115,14:09:02,,,20230324a,20230324a,19503001.abf,23.077,-20.0,0,"[10, 20, 50, 80, 90]",650152,32.5076,-42.000906808035694,8.09400908801019,,650191,32.50955,38.325718470982125,80.32662527901782,1.9500000000007844,650350,32.5175,-8.954729352678568,647269,-61.42015729631693,647557,648711,57.7,-60.88256835937497,-60.337611607142826,10.675429473272319,,650171,3.9498465401785694,88.31413424744892,650213,30.4957798549107,-11.84331154336734,21753.0,1087.65,0.9194134142417137,19877.0,993.85,144.15,"[{'halfHeight': 10, 'risingPnt': 650161, 'fallingPnt': 650558, 'widthPnts': 397, 'widthMs': 19.85}, {'halfHeight': 20, 'risingPnt': 650164, 'fallingPnt': 650466, 'widthPnts': 302, 'widthMs': 15.1}, {'halfHeight': 50, 'risingPnt': 650170, 'fallingPnt': 650316, 'widthPnts': 146, 'widthMs': 7.3}, {'halfHeight': 80, 'risingPnt': 650177, 'fallingPnt': 650234, 'widthPnts': 57, 'widthMs': 2.85}, {'halfHeight': 90, 'risingPnt': 650181, 'fallingPnt': 650214, 'widthPnts': 33, 'widthMs': 1.65}]",19.85,15.1,7.3,2.85,1.65,1.9500000000007844,yes,2019-05-03,14:57:45,,,,,unknown,,,,
14,14,dvdt,0,1,0.0,14,0,"[{'Spike': 14, 'Seconds': 35.4322, 'Sweep': 0, 'Epoch': 1, 'Type': 'Fast AHP was detected at end of fast AHP window', 'Details': 'Consider increasing the fast AHP window with fastAhpWindow_ms'}]",20240115,14:09:02,,,20230324a,20230324a,19503001.abf,23.077,-20.0,0,"[10, 20, 50, 80, 90]",708643,35.43215,-43.50934709821426,10.03467793367346,,708681,35.434050000000006,42.981828962053555,86.49117606026782,1.90000000000623,708840,35.442,-11.893136160714281,706401,-67.50754220145087,706625,707522,44.85,-67.10379464285711,-66.49780273437497,8.739301522224574,,708658,-1.8310546874999991,105.41394292091826,708694,37.514822823660694,-15.17159598214282,58491.0,2924.55,0.34193294694910326,59132.0,2956.6,112.1,"[{'halfHeight': 10, 'risingPnt': 708651, 'fallingPnt': 709018, 'widthPnts': 367, 'widthMs': 18.35}, {'halfHeight': 20, 'risingPnt': 708654, 'fallingPnt': 708928, 'widthPnts': 274, 'widthMs': 13.7}, {'halfHeight': 50, 'risingPnt': 708659, 'fallingPnt': 708793, 'widthPnts': 134, 'widthMs': 6.7}, {'halfHeight': 80, 'risingPnt': 708665, 'fallingPnt': 708719, 'widthPnts': 54, 'widthMs': 2.7}, {'halfHeight': 90, 'risingPnt': 708669, 'fallingPnt': 708701, 'widthPnts': 32, 'widthMs': 1.6}]",18.35,13.7,6.7,2.7,1.6,1.90000000000623,yes,2019-05-03,14:57:45,,,,,unknown,,,,
15,15,dvdt,0,1,0.0,15,0,"[{'Spike': 15, 'Seconds': 46.2774, 'Sweep': 0, 'Epoch': 1, 'Type': 'Fast AHP was detected at end of fast AHP window', 'Details': 'Consider increasing the fast AHP window with fastAhpWindow_ms'}, {'Spike': 15, 'Seconds': 46.2774, 'Sweep': 0, 'Epoch': 1, 'Type': 'Fit EDD', 'Details': 'Early diastolic duration rate fit - Too low 1.397<=8'}]",20240115,14:09:02,,,20230324a,20230324a,19503001.abf,23.077,-20.0,0,"[10, 20, 50, 80, 90]",925549,46.277449999999995,-45.03522600446426,10.253906249999996,,925583,46.27915,43.208530970982125,88.24375697544639,1.7000000000066962,925742,46.287099999999995,-12.538364955357135,920767,-70.59622628348211,921245,923158,95.65,-69.81113978794639,-68.92177036830353,1.3966868229949163,,925561,-12.285505022321423,110.37149234693868,925597,38.338797433035694,-13.203523596938808,216906.0,10845.3,0.09220584031792574,214366.0,10718.3,239.1,"[{'halfHeight': 10, 'risingPnt': 925556, 'fallingPnt': 925908, 'widthPnts': 352, 'widthMs': 17.6}, {'halfHeight': 20, 'risingPnt': 925559, 'fallingPnt': 925828, 'widthPnts': 269, 'widthMs': 13.45}, {'halfHeight': 50, 'risingPnt': 925564, 'fallingPnt': 925695, 'widthPnts': 131, 'widthMs': 6.55}, {'halfHeight': 80, 'risingPnt': 925570, 'fallingPnt': 925622, 'widthPnts': 52, 'widthMs': 2.6}, {'halfHeight': 90, 'risingPnt': 925573, 'fallingPnt': 925604, 'widthPnts': 31, 'widthMs': 1.55}]",17.6,13.45,6.55,2.6,1.55,1.7000000000066962,yes,2019-05-03,14:57:45,,,,,unknown,,,,
16,16,dvdt,0,1,0.0,16,0,"[{'Spike': 16, 'Seconds': 51.5997, 'Sweep': 0, 'Epoch': 1, 'Type': 'Fast AHP was detected at end of fast AHP window', 'Details': 'Consider increasing the fast AHP window with fastAhpWindow_ms'}]",20240115,14:09:02,,,20230324a,20230324a,19503001.abf,23.077,-20.0,0,"[10, 20, 50, 80, 90]",1031994,51.5997,-45.4581124441964,10.410853794642808,,1032029,51.60145,44.40307617187497,89.86118861607137,1.7500000000012506,1032188,51.6094,-13.009207589285708,1030733,-69.75463867187496,1030859,1031363,25.2,-69.18334960937497,-66.08363560267854,128.33030054932692,,1032008,-6.5133231026785685,113.74711017219377,1032053,33.56061662946427,-13.330576371173422,106445.0,5322.25,0.1878904598619005,109966.0,5498.3,63.05,"[{'halfHeight': 10, 'risingPnt': 1032002, 'fallingPnt': 1032364, 'widthPnts': 362, 'widthMs': 18.1}, {'halfHeight': 20, 'risingPnt': 1032004, 'fallingPnt': 1032276, 'widthPnts': 272, 'widthMs': 13.6}, {'halfHeight': 50, 'risingPnt': 1032009, 'fallingPnt': 1032141, 'widthPnts': 132, 'widthMs': 6.6}, {'halfHeight': 80, 'risingPnt': 1032016, 'fallingPnt': 1032068, 'widthPnts': 52, 'widthMs': 2.6}, {'halfHeight': 90, 'risingPnt': 1032019, 'fallingPnt': 1032050, 'widthPnts': 31, 'widthMs': 1.55}]",18.1,13.6,6.6,2.6,1.55,1.7500000000012506,yes,2019-05-03,14:57:45,,,,,unknown,,,,
17,17,dvdt,0,1,0.0,17,0,"[{'Spike': 17, 'Seconds': 57.9405, 'Sweep': 0, 'Epoch': 1, 'Type': 'Fast AHP was detected at end of fast AHP window', 'Details': 'Consider increasing the fast AHP window with fastAhpWindow_ms'}, {'Spike': 17, 'Seconds': 57.9405, 'Sweep': 0, 'Epoch': 1, 'Type': 'Fit EDD', 'Details': 'Early diastolic duration rate fit - Too low 4.191<=8'}]",20240115,14:09:02,,,20230324a,20230324a,19503001.abf,23.077,-20.0,0,"[10, 20, 50, 80, 90]",1158810,57.9405,-43.714250837053555,10.754643654336718,,1158846,57.9423,43.51806640624997,87.23231724330353,1.8000000000029104,1159005,57.95025,-13.972691127232135,1154742,-69.80237688337048,1155149,1156776,81.35,-69.24874441964282,-69.04820033482139,4.191473778545664,,1158824,-5.214146205357141,107.9475247130101,1158859,38.67013113839284,-14.488998724489813,126816.0,6340.8,0.15770880645975272,124009.0,6200.45,203.4,"[{'halfHeight': 10, 'risingPnt': 1158818, 'fallingPnt': 1159133, 'widthPnts': 315, 'widthMs': 15.75}, {'halfHeight': 20, 'risingPnt': 1158820, 'fallingPnt': 1159071, 'widthPnts': 251, 'widthMs': 12.55}, {'halfHeight': 50, 'risingPnt': 1158825, 'fallingPnt': 1158957, 'widthPnts': 132, 'widthMs': 6.6}, {'halfHeight': 80, 'risingPnt': 1158832, 'fallingPnt': 1158886, 'widthPnts': 54, 'widthMs': 2.7}, {'halfHeight': 90, 'risingPnt': 1158835, 'fallingPnt': 1158868, 'widthPnts': 33, 'widthMs': 1.65}]",15.75,12.55,6.6,2.7,1.65,1.8000000000029104,yes,2019-05-03,14:57:45,,,,,unknown,,,,
18,18,dvdt,0,1,0.0,18,0,"[{'Spike': 18, 'Seconds': 59.5046, 'Sweep': 0, 'Epoch': 1, 'Type': 'Fast AHP was detected at end of fast AHP window', 'Details': 'Consider increasing the fast AHP window with fastAhpWindow_ms'}]",20240115,14:09:02,,,20230324a,20230324a,19503001.abf,23.077,-20.0,0,"[10, 20, 50, 80, 90]",1190093,59.50465,-43.16929408482141,8.66948341836729,,1190129,59.506449999999994,42.96874999999998,86.13804408482139,1.799999999995805,1190288,59.5144,-8.867536272321423,1185845,-69.40220424107139,1186270,1187969,84.95,-68.75610351562497,-65.29889787946425,9.662237307790782,,1190108,-4.856654575892854,107.50906808035705,1190148,34.894670758928555,-15.3684032206633,31283.0,1564.15,0.6393248729341814,31103.0,1555.15,212.4,"[{'halfHeight': 10, 'risingPnt': 1190101, 'fallingPnt': 1190507, 'widthPnts': 406, 'widthMs': 20.3}, {'halfHeight': 20, 'risingPnt': 1190104, 'fallingPnt': 1190401, 'widthPnts': 297, 'widthMs': 14.85}, {'halfHeight': 50, 'risingPnt': 1190109, 'fallingPnt': 1190249, 'widthPnts': 140, 'widthMs': 7.0}, {'halfHeight': 80, 'risingPnt': 1190116, 'fallingPnt': 1190168, 'widthPnts': 52, 'widthMs': 2.6}, {'halfHeight': 90, 'risingPnt': 1190119, 'fallingPnt': 1190149, 'widthPnts': 30, 'widthMs': 1.5}]",20.3,14.85,7.0,2.6,1.5,1.799999999995805,yes,2019-05-03,14:57:45,,,,,unknown,,,,
19,19,dvdt,0,1,0.0,19,0,"[{'Spike': 19, 'Seconds': 64.0946, 'Sweep': 0, 'Epoch': 1, 'Type': 'Fast AHP was detected at end of fast AHP window', 'Details': 'Consider increasing the fast AHP window with fastAhpWindow_ms'}]",20240115,14:09:02,,,20230324a,20230324a,19503001.abf,23.077,-20.0,0,"[10, 20, 50, 80, 90]",1281892,64.0946,-43.2608468191964,9.673449457908157,,1281928,64.0964,44.4815499441964,87.7423967633928,1.8000000000029104,1282087,64.10435,-11.814662388392852,1280488,-66.38466971261157,1280628,1281190,28.1,-65.61279296874997,-62.43460518973211,89.6595095333828,,1281907,-1.7220633370535705,111.71177455357133,1281947,36.267961774553555,-13.098891900510221,91799.0,4589.95,0.2178672970293794,94643.0,4732.15,70.2,"[{'halfHeight': 10, 'risingPnt': 1281900, 'fallingPnt': 1282253, 'widthPnts': 353, 'widthMs': 17.65}, {'halfHeight': 20, 'risingPnt': 1281903, 'fallingPnt': 1282168, 'widthPnts': 265, 'widthMs': 13.25}, {'halfHeight': 50, 'risingPnt': 1281908, 'fallingPnt': 1282040, 'widthPnts': 132, 'widthMs': 6.6}, {'halfHeight': 80, 'risingPnt': 1281914, 'fallingPnt': 1281968, 'widthPnts': 54, 'widthMs': 2.7}, {'halfHeight': 90, 'risingPnt': 1281917, 'fallingPnt': 1281948, 'widthPnts': 31, 'widthMs': 1.55}]",17.65,13.25,6.6,2.7,1.55,1.8000000000029104,yes,2019-05-03,14:57:45,,,,,unknown,,,,
20,20,dvdt,0,1,0.0,20,0,"[{'Spike': 20, 'Seconds': 64.8062, 'Sweep': 0, 'Epoch': 1, 'Type': 'Fast AHP was detected at end of fast AHP window', 'Details': 'Consider increasing the fast AHP window with fastAhpWindow_ms'}]",20240115,14:09:02,,,20230324a,20230324a,19503001.abf,23.077,-20.0,0,"[10, 20, 50, 80, 90]",1296123,64.80615,-42.55894252232141,10.562818877551038,,1296157,64.80785,44.22433035714283,86.78327287946425,1.6999999999995907,1296316,64.8158,-11.910574776785708,1293778,-66.43777029854908,1294012,1294950,46.9,-65.93104771205354,-64.59699358258925,28.742614925513266,,1296136,-8.374895368303568,109.44226323341826,1296172,38.421630859374986,-12.974330357142891,14231.0,711.55,1.4053826154170475,13290.0,664.5,117.25,"[{'halfHeight': 10, 'risingPnt': 1296131, 'fallingPnt': 1296461, 'widthPnts': 330, 'widthMs': 16.5}, {'halfHeight': 20, 'risingPnt': 1296133, 'fallingPnt': 1296389, 'widthPnts': 256, 'widthMs': 12.8}, {'halfHeight': 50, 'risingPnt': 1296138, 'fallingPnt': 1296270, 'widthPnts': 132, 'widthMs': 6.6}, {'halfHeight': 80, 'risingPnt': 1296144, 'fallingPnt': 1296197, 'widthPnts': 53, 'widthMs': 2.65}, {'halfHeight': 90, 'risingPnt': 1296148, 'fallingPnt': 1296178, 'widthPnts': 30, 'widthMs': 1.5}]",16.5,12.8,6.6,2.65,1.5,1.6999999999995907,yes,2019-05-03,14:57:45,,,,,unknown,,,,
21,21,dvdt,0,1,0.0,21,0,"[{'Spike': 21, 'Seconds': 65.8494, 'Sweep': 0, 'Epoch': 1, 'Type': 'Fast AHP was detected at end of fast AHP window', 'Details': 'Consider increasing the fast AHP window with fastAhpWindow_ms'}, {'Spike': 21, 'Seconds': 65.8494, 'Sweep': 0, 'Epoch': 1, 'Type': 'Fit EDD', 'Details': 'Early diastolic duration rate fit - Too low -10.644<=8'}]",20240115,14:09:02,,,20230324a,20230324a,19503001.abf,23.077,-20.0,0,"[10, 20, 50, 80, 90]",1316988,65.84939999999999,-40.94151088169641,8.99334343112252,,1317024,65.85119999999999,40.4837472098214,81.4252580915178,1.8000000000029104,1317183,65.85915,-9.412493024553566,1313755,-60.06330217633926,1314078,1315371,64.65,-58.93816266741069,-59.47440011160711,-10.64386415984181,,1317003,-3.9193289620535694,101.25856983418356,1317054,27.618408203124986,-13.372927295918382,20865.0,1043.25,0.9585430146177809,19977.0,998.85,161.65,"[{'halfHeight': 10, 'risingPnt': 1316996, 'fallingPnt': 1317385, 'widthPnts': 389, 'widthMs': 19.45}, {'halfHeight': 20, 'risingPnt': 1316999, 'fallingPnt': 1317287, 'widthPnts': 288, 'widthMs': 14.4}, {'halfHeight': 50, 'risingPnt': 1317004, 'fallingPnt': 1317141, 'widthPnts': 137, 'widthMs': 6.85}, {'halfHeight': 80, 'risingPnt': 1317010, 'fallingPnt': 1317064, 'widthPnts': 54, 'widthMs': 2.7}, {'halfHeight': 90, 'risingPnt': 1317014, 'fallingPnt': 1317044, 'widthPnts': 30, 'widthMs': 1.5}]",19.45,14.4,6.85,2.7,1.5,1.8000000000029104,yes,2019-05-03,14:57:45,,,,,unknown,,,,
22,22,dvdt,0,1,0.0,22,0,"[{'Spike': 22, 'Seconds': 66.259, 'Sweep': 0, 'Epoch': 1, 'Type': 'Fast AHP was detected at end of fast AHP window', 'Details': 'Consider increasing the fast AHP window with fastAhpWindow_ms'}]",20240115,14:09:02,,,20230324a,20230324a,19503001.abf,23.077,-20.0,0,"[10, 20, 50, 80, 90]",1325180,66.259,-40.932791573660694,9.723274075255205,,1325218,66.26089999999999,40.37911551339283,81.31190708705353,1.8999999999920192,1325377,66.26885,-8.828299386160712,1320737,-62.33241489955354,1321181,1322959,88.9,-61.38392857142854,-60.19374302455354,12.299107884988082,,1325195,-4.468645368303569,99.46488360969377,1325230,35.426548549107125,-13.94341916454084,8192.0,409.6,2.44140625,6982.0,349.1,222.15,"[{'halfHeight': 10, 'risingPnt': 1325188, 'fallingPnt': 1325566, 'widthPnts': 378, 'widthMs': 18.9}, {'halfHeight': 20, 'risingPnt': 1325191, 'fallingPnt': 1325482, 'widthPnts': 291, 'widthMs': 14.55}, {'halfHeight': 50, 'risingPnt': 1325196, 'fallingPnt': 1325340, 'widthPnts': 144, 'widthMs': 7.2}, {'halfHeight': 80, 'risingPnt': 1325203, 'fallingPnt': 1325258, 'widthPnts': 55, 'widthMs': 2.75}, {'halfHeight': 90, 'risingPnt': 1325206, 'fallingPnt': 1325238, 'widthPnts': 32, 'widthMs': 1.6}]",18.9,14.55,7.2,2.75,1.6,1.8999999999920192,yes,2019-05-03,14:57:45,,,,,unknown,,,,
23,23,dvdt,0,1,0.0,23,0,"[{'Spike': 23, 'Seconds': 67.0879, 'Sweep': 0, 'Epoch': 1, 'Type': 'Fast AHP was detected at end of fast AHP window', 'Details': 'Consider increasing the fast AHP window with fastAhpWindow_ms'}]",20240115,14:09:02,,,20230324a,20230324a,19503001.abf,23.077,-20.0,0,"[10, 20, 50, 80, 90]",1341758,67.08789999999999,-40.444510323660694,9.269870057397902,,1341794,67.0897,42.140415736607125,82.58492606026782,1.8000000000029104,1341953,67.09764999999999,-8.758544921874996,1340248,-61.13529750279015,1340399,1341003,30.2,-60.629708426339256,-59.82753208705354,27.67393231073744,,1341771,-4.791259765624998,104.49467873086725,1341822,29.36226981026784,-12.515943877551003,16578.0,828.9,1.2064181445288937,19511.0,975.55,75.5,"[{'halfHeight': 10, 'risingPnt': 1341765, 'fallingPnt': 1342140, 'widthPnts': 375, 'widthMs': 18.75}, {'halfHeight': 20, 'risingPnt': 1341768, 'fallingPnt': 1342053, 'widthPnts': 285, 'widthMs': 14.25}, {'halfHeight': 50, 'risingPnt': 1341773, 'fallingPnt': 1341913, 'widthPnts': 140, 'widthMs': 7.0}, {'halfHeight': 80, 'risingPnt': 1341779, 'fallingPnt': 1341832, 'widthPnts': 53, 'widthMs': 2.65}, {'halfHeight': 90, 'risingPnt': 1341782, 'fallingPnt': 1341813, 'widthPnts': 31, 'widthMs': 1.55}]",18.75,14.25,7.0,2.65,1.55,1.8000000000029104,yes,2019-05-03,14:57:45,,,,,unknown,,,,
24,24,dvdt,0,1,0.0,24,0,"[{'Spike': 24, 'Seconds': 68.1448, 'Sweep': 0, 'Epoch': 1, 'Type': 'Fast AHP was detected at end of fast AHP window', 'Details': 'Consider increasing the fast AHP window with fastAhpWindow_ms'}, {'Spike': 24, 'Seconds': 68.1448, 'Sweep': 0, 'Epoch': 1, 'Type': 'Fit EDD', 'Details': 'Early diastolic duration rate fit - Too low -0.166<=8'}]",20240115,14:09:02,,,20230324a,20230324a,19503001.abf,23.077,-20.0,0,"[10, 20, 50, 80, 90]",1362895,68.14475,-42.65485491071426,8.365553252551038,,1362930,68.1465,44.6951729910714,87.35002790178567,1.7500000000012506,1363089,68.15445,-10.546003069196423,1358543,-65.51369803292408,1358978,1360719,87.05,-64.39208984374997,-64.55775669642854,-0.16574765731349164,,1362910,-3.805977957589284,108.46071827168359,1362946,38.194928850446416,-12.548329878826452,21137.0,1056.85,0.9462080711548471,18295.0,914.75,217.6,"[{'halfHeight': 10, 'risingPnt': 1362903, 'fallingPnt': 1363253, 'widthPnts': 350, 'widthMs': 17.5}, {'halfHeight': 20, 'risingPnt': 1362906, 'fallingPnt': 1363175, 'widthPnts': 269, 'widthMs': 13.45}, {'halfHeight': 50, 'risingPnt': 1362911, 'fallingPnt': 1363044, 'widthPnts': 133, 'widthMs': 6.65}, {'halfHeight': 80, 'risingPnt': 1362917, 'fallingPnt': 1362969, 'widthPnts': 52, 'widthMs': 2.6}, {'halfHeight': 90, 'risingPnt': 1362920, 'fallingPnt': 1362951, 'widthPnts': 31, 'widthMs': 1.55}]",17.5,13.45,6.65,2.6,1.55,1.7500000000012506,yes,2019-05-03,14:57:45,,,,,unknown,,,,
25,25,dvdt,0,1,0.0,25,0,"[{'Spike': 25, 'Seconds': 84.785, 'Sweep': 0, 'Epoch': 1, 'Type': 'Fast AHP was detected at end of fast AHP window', 'Details': 'Consider increasing the fast AHP window with fastAhpWindow_ms'}]",20240115,14:09:02,,,20230324a,20230324a,19503001.abf,23.077,-20.0,0,"[10, 20, 50, 80, 90]",1695700,84.785,-43.79272460937498,10.884187659438751,,1695733,84.78665,48.61014229910712,92.4028669084821,1.649999999997931,1695892,84.7946,-10.51984514508928,1694063,-69.31906563895086,1694227,1694881,32.7,-68.99152483258925,-66.27546037946425,81.0525513385704,,1695713,-2.91224888392857,127.36168686224477,1695745,43.35239955357141,-15.495455994897947,332805.0,16640.25,0.06009525097279187,335520.0,16776.0,81.85,"[{'halfHeight': 10, 'risingPnt': 1695707, 'fallingPnt': 1696055, 'widthPnts': 348, 'widthMs': 17.4}, {'halfHeight': 20, 'risingPnt': 1695710, 'fallingPnt': 1695970, 'widthPnts': 260, 'widthMs': 13.0}, {'halfHeight': 50, 'risingPnt': 1695714, 'fallingPnt': 1695845, 'widthPnts': 131, 'widthMs': 6.55}, {'halfHeight': 80, 'risingPnt': 1695720, 'fallingPnt': 1695771, 'widthPnts': 51, 'widthMs': 2.55}, {'halfHeight': 90, 'risingPnt': 1695723, 'fallingPnt': 1695753, 'widthPnts': 30, 'widthMs': 1.5}]",17.4,13.0,6.55,2.55,1.5,1.649999999997931,yes,2019-05-03,14:57:45,,,,,unknown,,,,
26,26,dvdt,0,1,0.0,26,0,"[{'Spike': 26, 'Seconds': 85.7816, 'Sweep': 0, 'Epoch': 1, 'Type': 'Fast AHP was detected at end of fast AHP window', 'Details': 'Consider increasing the fast AHP window with fastAhpWindow_ms'}]",20240115,14:09:02,,,20230324a,20230324a,19503001.abf,23.077,-20.0,0,"[10, 20, 50, 80, 90]",1715633,85.78165,-44.6036202566964,10.281309789540835,,1715666,85.7833,48.49679129464283,93.10041155133923,1.649999999997931,1715825,85.79125,-11.086600167410708,1714133,-69.18792724609371,1714283,1714883,30.0,-68.55119977678568,-66.5675571986607,82.01044247619144,,1715647,-3.09535435267857,127.1025988520407,1715676,45.15729631696426,-14.471560108418329,19933.0,996.65,1.003361260221743,20070.0,1003.5,75.0,"[{'halfHeight': 10, 'risingPnt': 1715641, 'fallingPnt': 1715987, 'widthPnts': 346, 'widthMs': 17.3}, {'halfHeight': 20, 'risingPnt': 1715644, 'fallingPnt': 1715907, 'widthPnts': 263, 'widthMs': 13.15}, {'halfHeight': 50, 'risingPnt': 1715648, 'fallingPnt': 1715777, 'widthPnts': 129, 'widthMs': 6.45}, {'halfHeight': 80, 'risingPnt': 1715654, 'fallingPnt': 1715705, 'widthPnts': 51, 'widthMs': 2.55}, {'halfHeight': 90, 'risingPnt': 1715657, 'fallingPnt': 1715687, 'widthPnts': 30, 'widthMs': 1.5}]",17.3,13.15,6.45,2.55,1.5,1.649999999997931,yes,2019-05-03,14:57:45,,,,,unknown,,,,
