Include=yes;Acq Date=2021-07-20;Acq Time=17:26:31;Species=;Cell Type=;ID=;Age=;Sex=unknown;Genotype=;Condition1=;Condition2=;Note=;
,spikeNumber,detectionType,sweep,epoch,epochLevel,sweepSpikeNumber,userType,errors,analysisDate,analysisTime,modDate,modTime,analysisVersion,interfaceVersion,file,dvdtThreshold,mvThreshold,medianFilter,halfHeights,thresholdPnt,thresholdSec,thresholdVal,thresholdVal_dvdt,dacCommand,peakPnt,peakSec,peakVal,peakHeight,timeToPeak_ms,fastAhpPnt,fastAhpSec,fastAhpValue,preMinPnt,preMinVal,preLinearFitPnt0,preLinearFitPnt1,earlyDiastolicDuration_ms,preLinearFitVal0,preLinearFitVal1,earlyDiastolicDurationRate,lateDiastolicDuration,preSpike_dvdt_max_pnt,preSpike_dvdt_max_val,preSpike_dvdt_max_val2,postSpike_dvdt_min_pnt,postSpike_dvdt_min_val,postSpike_dvdt_min_val2,isi_pnts,isi_ms,spikeFreq_hz,cycleLength_pnts,cycleLength_ms,diastolicDuration_ms,widths,widths_10,widths_20,widths_50,widths_80,widths_90,user_timeToPeak_ms,Include,Acq Date,Acq Time,Species,Cell Type,ID,Age,Sex,Genotype,Condition1,Condition2,Note
61,61,dvdt,16,2,0.7000000476837158,8,0,"[{'Spike': 8, 'Seconds': 0.0593, 'Sweep': 16, 'Epoch': 2, 'Type': 'Pre spike min under-run (mdp)', 'Details': 'Went past startPnt 0 searching for pre-spike min'}, {'Spike': 8, 'Seconds': 0.0593, 'Sweep': 16, 'Epoch': 2, 'Type': 'Spike Width', 'Details': 'Half width 90 error in ""rising point"" with halfWidthWindow_ms:4.0 searching for Vm:1.29 from peak sec 0.06'}]",20240115,12:31:54,,,20230324a,20230324a,2021_07_20_0010.abf,68.337,-40.0,0,"[10, 20, 50, 80, 90]",593,0.0593,-36.87220600673129,13.024654341717154,,599,0.0599,5.533272463934764,42.405478470666054,0.6000000000000033,649.0,0.0649,-64.90041852678569,224.0,-69.42627934047151,261,408,14.7,-68.62356240408758,-48.50289099557057,740.2514466635064,,598,-3.363908592292238,139.03658009451254,602,-31.513320863246904,-170.3819919771076,47.0,4.7,212.7659574468085,0.0,0.0,36.9,"[{'halfHeight': 10, 'risingPnt': 593, 'fallingPnt': 603, 'widthPnts': 10, 'widthMs': 1.0}, {'halfHeight': 20, 'risingPnt': 596, 'fallingPnt': 602, 'widthPnts': 6, 'widthMs': 0.6}, {'halfHeight': 50, 'risingPnt': 596, 'fallingPnt': 602, 'widthPnts': 6, 'widthMs': 0.6}, {'halfHeight': 80, 'risingPnt': 598, 'fallingPnt': 601, 'widthPnts': 3, 'widthMs': 0.3}, {'halfHeight': 90, 'risingPnt': None, 'fallingPnt': None, 'widthPnts': None, 'widthMs': nan}]",1.0,0.6,0.6,0.3,,0.6000000000000033,yes,2021-07-20,17:26:31,,,,,unknown,,,,
62,62,dvdt,16,2,0.7000000476837158,9,0,"[{'Spike': 9, 'Seconds': 0.0635, 'Sweep': 16, 'Epoch': 2, 'Type': 'Pre spike min under-run (mdp)', 'Details': 'Went past startPnt 0 searching for pre-spike min'}]",20240115,12:31:54,,,20230324a,20230324a,2021_07_20_0010.abf,68.337,-40.0,0,"[10, 20, 50, 80, 90]",635,0.0635,-37.468606676374144,12.629046879982473,,642,0.06420000000000001,4.478236293792726,41.94684297016687,0.7000000000000062,649.0,0.0649,-64.90041852678569,224.0,-69.42627934047151,265,430,16.5,-68.65320805140901,-46.123392241341705,894.6783294646104,,640,-8.855328410012376,137.70825692001642,644,-25.408933271680546,-172.04837482997334,42.0,4.2,238.09523809523807,0.0,0.0,41.1,"[{'halfHeight': 10, 'risingPnt': 635, 'fallingPnt': 645, 'widthPnts': 10, 'widthMs': 1.0}, {'halfHeight': 20, 'risingPnt': 635, 'fallingPnt': 645, 'widthPnts': 10, 'widthMs': 1.0}, {'halfHeight': 50, 'risingPnt': 639, 'fallingPnt': 644, 'widthPnts': 5, 'widthMs': 0.5}, {'halfHeight': 80, 'risingPnt': 641, 'fallingPnt': 643, 'widthPnts': 2, 'widthMs': 0.2}, {'halfHeight': 90, 'risingPnt': 641, 'fallingPnt': 643, 'widthPnts': 2, 'widthMs': 0.2}]",1.0,1.0,0.5,0.2,0.2,0.7000000000000062,yes,2021-07-20,17:26:31,,,,,unknown,,,,
63,63,dvdt,16,2,0.7000000476837158,10,0,"[{'Spike': 10, 'Seconds': 0.0679, 'Sweep': 16, 'Epoch': 2, 'Type': 'Pre spike min under-run (mdp)', 'Details': 'Went past startPnt 0 searching for pre-spike min'}]",20240115,12:31:54,,,20230324a,20230324a,2021_07_20_0010.abf,68.337,-40.0,0,"[10, 20, 50, 80, 90]",679,0.0679,-37.010843004499144,13.101882498604907,,685,0.0685,5.304826613834927,42.31566961833407,0.6000000000000033,693.0,0.0693,-64.43567940848212,224.0,-69.42627934047151,270,452,18.2,-68.58258165631972,-45.49472972324914,86.84637623629251,,684,-4.884555782590589,140.41124162479315,688,-29.827878604616426,-171.85954041772945,44.0,4.4,227.27272727272725,0.0,0.0,45.5,"[{'halfHeight': 10, 'risingPnt': 679, 'fallingPnt': 689, 'widthPnts': 10, 'widthMs': 1.0}, {'halfHeight': 20, 'risingPnt': 682, 'fallingPnt': 688, 'widthPnts': 6, 'widthMs': 0.6}, {'halfHeight': 50, 'risingPnt': 682, 'fallingPnt': 688, 'widthPnts': 6, 'widthMs': 0.6}, {'halfHeight': 80, 'risingPnt': 684, 'fallingPnt': 687, 'widthPnts': 3, 'widthMs': 0.3}, {'halfHeight': 90, 'risingPnt': 684, 'fallingPnt': 687, 'widthPnts': 3, 'widthMs': 0.3}]",1.0,0.6,0.6,0.3,0.3,0.6000000000000033,yes,2021-07-20,17:26:31,,,,,unknown,,,,
64,64,dvdt,16,2,0.7000000476837158,11,0,"[{'Spike': 11, 'Seconds': 0.0726, 'Sweep': 16, 'Epoch': 2, 'Type': 'Pre spike min under-run (mdp)', 'Details': 'Went past startPnt 0 searching for pre-spike min'}]",20240115,12:31:54,,,20230324a,20230324a,2021_07_20_0010.abf,68.337,-40.0,0,"[10, 20, 50, 80, 90]",726,0.0726,-36.38915634155272,11.36972967653853,,733,0.0733,4.079763875688826,40.468920217241546,0.7000000000000062,786.0,0.07859999999999999,-63.98751013619556,224.0,-69.42627934047151,274,475,20.1,-68.86247144426615,-65.37649274553569,190.8812924122099,,731,-11.850410597664963,118.76095260892586,736,-36.39526022502352,-158.05861996339277,47.0,4.7,212.7659574468085,0.0,0.0,50.2,"[{'halfHeight': 10, 'risingPnt': 726, 'fallingPnt': 736, 'widthPnts': 10, 'widthMs': 1.0}, {'halfHeight': 20, 'risingPnt': 726, 'fallingPnt': 736, 'widthPnts': 10, 'widthMs': 1.0}, {'halfHeight': 50, 'risingPnt': 731, 'fallingPnt': 735, 'widthPnts': 4, 'widthMs': 0.4}, {'halfHeight': 80, 'risingPnt': 732, 'fallingPnt': 734, 'widthPnts': 2, 'widthMs': 0.2}, {'halfHeight': 90, 'risingPnt': 732, 'fallingPnt': 734, 'widthPnts': 2, 'widthMs': 0.2}]",1.0,1.0,0.4,0.2,0.2,0.7000000000000062,yes,2021-07-20,17:26:31,,,,,unknown,,,,
65,65,dvdt,16,2,0.7000000476837158,12,0,"[{'Spike': 12, 'Seconds': 0.0772, 'Sweep': 16, 'Epoch': 2, 'Type': 'Pre spike min under-run (mdp)', 'Details': 'Went past startPnt 0 searching for pre-spike min'}, {'Spike': 12, 'Seconds': 0.0772, 'Sweep': 16, 'Epoch': 2, 'Type': 'Fit EDD', 'Details': 'Early diastolic duration rate fit - Too low -177.873<=8'}]",20240115,12:31:54,,,20230324a,20230324a,2021_07_20_0010.abf,68.337,-40.0,0,"[10, 20, 50, 80, 90]",772,0.0772,-36.74926376342771,11.790747693120212,,779,0.07790000000000001,4.062325218745642,40.811588982173355,0.7000000000000062,831.0,0.0831,-64.12265755789618,224.0,-69.42627934047151,279,498,21.9,-47.68501990182057,-42.01746967860629,-177.87327481274087,,777,-11.56267347335815,119.99834669463482,782,-36.72746586118424,-157.60272479349237,46.0,4.6,217.3913043478261,0.0,0.0,54.8,"[{'halfHeight': 10, 'risingPnt': 773, 'fallingPnt': 782, 'widthPnts': 9, 'widthMs': 0.9}, {'halfHeight': 20, 'risingPnt': 773, 'fallingPnt': 782, 'widthPnts': 9, 'widthMs': 0.9}, {'halfHeight': 50, 'risingPnt': 777, 'fallingPnt': 781, 'widthPnts': 4, 'widthMs': 0.4}, {'halfHeight': 80, 'risingPnt': 778, 'fallingPnt': 780, 'widthPnts': 2, 'widthMs': 0.2}, {'halfHeight': 90, 'risingPnt': 778, 'fallingPnt': 780, 'widthPnts': 2, 'widthMs': 0.2}]",0.9,0.9,0.4,0.2,0.2,0.7000000000000062,yes,2021-07-20,17:26:31,,,,,unknown,,,,
66,66,dvdt,16,2,0.7000000476837158,13,0,"[{'Spike': 13, 'Seconds': 0.0817, 'Sweep': 16, 'Epoch': 2, 'Type': 'Pre spike min under-run (mdp)', 'Details': 'Went past startPnt 0 searching for pre-spike min'}, {'Spike': 13, 'Seconds': 0.0817, 'Sweep': 16, 'Epoch': 2, 'Type': 'Fit EDD', 'Details': 'Early diastolic duration rate fit - Too low -45.594<=8'}]",20240115,12:31:54,,,20230324a,20230324a,2021_07_20_0010.abf,68.337,-40.0,0,"[10, 20, 50, 80, 90]",817,0.08170000000000001,-37.04833602905272,9.828156015824241,,824,0.0824,4.874092837742398,41.922428866795116,0.6999999999999923,831.0,0.0831,-64.12265755789618,224.0,-69.42627934047151,283,520,23.7,-39.55164936610628,-57.436694008963414,-45.59379170745726,,823,0.7428849458694478,123.96912060659751,827,-36.17117400850567,-161.9225187583844,45.0,4.5,222.22222222222223,0.0,0.0,59.3,"[{'halfHeight': 10, 'risingPnt': 818, 'fallingPnt': 827, 'widthPnts': 9, 'widthMs': 0.9}, {'halfHeight': 20, 'risingPnt': 818, 'fallingPnt': 827, 'widthPnts': 9, 'widthMs': 0.9}, {'halfHeight': 50, 'risingPnt': 822, 'fallingPnt': 826, 'widthPnts': 4, 'widthMs': 0.4}, {'halfHeight': 80, 'risingPnt': 823, 'fallingPnt': 825, 'widthPnts': 2, 'widthMs': 0.2}, {'halfHeight': 90, 'risingPnt': 823, 'fallingPnt': 825, 'widthPnts': 2, 'widthMs': 0.2}]",0.9,0.9,0.4,0.2,0.2,0.6999999999999923,yes,2021-07-20,17:26:31,,,,,unknown,,,,
67,67,dvdt,16,2,0.7000000476837158,14,0,"[{'Spike': 14, 'Seconds': 0.0863, 'Sweep': 16, 'Epoch': 2, 'Type': 'Pre spike min under-run (mdp)', 'Details': 'Went past startPnt 0 searching for pre-spike min'}, {'Spike': 14, 'Seconds': 0.0863, 'Sweep': 16, 'Epoch': 2, 'Type': 'Fit EDD', 'Details': 'Early diastolic duration rate fit - Too low -61.947<=8'}, {'Spike': 14, 'Seconds': 0.0863, 'Sweep': 16, 'Epoch': 2, 'Type': 'Spike Width', 'Details': 'Half width 90 error in ""rising point"" with halfWidthWindow_ms:4.0 searching for Vm:0.54 from peak sec 0.09'}]",20240115,12:31:54,,,20230324a,20230324a,2021_07_20_0010.abf,68.337,-40.0,0,"[10, 20, 50, 80, 90]",863,0.0863,-37.17825371878486,11.236199702048758,,870,0.087,4.733711917059764,41.91196563584462,0.6999999999999923,878.0,0.0878,-63.96919958932057,224.0,-69.42627934047151,288,544,25.6,10.704693685259137,-39.01977157592772,-61.94732752954696,,869,-3.9140969293458086,131.33519076619822,873,-29.832238273961188,-163.88685514002415,46.0,4.6,217.3913043478261,0.0,0.0,63.9,"[{'halfHeight': 10, 'risingPnt': 863, 'fallingPnt': 874, 'widthPnts': 11, 'widthMs': 1.1}, {'halfHeight': 20, 'risingPnt': 867, 'fallingPnt': 873, 'widthPnts': 6, 'widthMs': 0.6}, {'halfHeight': 50, 'risingPnt': 867, 'fallingPnt': 873, 'widthPnts': 6, 'widthMs': 0.6}, {'halfHeight': 80, 'risingPnt': 869, 'fallingPnt': 872, 'widthPnts': 3, 'widthMs': 0.3}, {'halfHeight': 90, 'risingPnt': None, 'fallingPnt': None, 'widthPnts': None, 'widthMs': nan}]",1.1,0.6,0.6,0.3,,0.6999999999999923,yes,2021-07-20,17:26:31,,,,,unknown,,,,
68,68,dvdt,16,2,0.7000000476837158,15,0,"[{'Spike': 15, 'Seconds': 0.0914, 'Sweep': 16, 'Epoch': 2, 'Type': 'Pre spike min under-run (mdp)', 'Details': 'Went past startPnt 0 searching for pre-spike min'}, {'Spike': 15, 'Seconds': 0.0914, 'Sweep': 16, 'Epoch': 2, 'Type': 'Spike Width', 'Details': 'Half width 90 error in ""rising point"" with halfWidthWindow_ms:4.0 searching for Vm:-1.12 from peak sec 0.09'}]",20240115,12:31:54,,,20230324a,20230324a,2021_07_20_0010.abf,68.337,-40.0,0,"[10, 20, 50, 80, 90]",914,0.09140000000000001,-35.733464377267005,10.661721864038592,,921,0.09209999999999999,2.730015107563566,38.46347948483057,0.6999999999999784,977.0,0.09770000000000001,-62.916779109409845,224.0,-69.42627934047151,293,569,27.6,-62.29073181152341,-51.09950092860628,83.65076455354095,,920,-4.166956795964918,115.24881554817657,924,-29.706680253573815,-152.26401817944574,51.0,5.1,196.07843137254903,0.0,0.0,69.0,"[{'halfHeight': 10, 'risingPnt': 914, 'fallingPnt': 925, 'widthPnts': 11, 'widthMs': 1.1}, {'halfHeight': 20, 'risingPnt': 918, 'fallingPnt': 924, 'widthPnts': 6, 'widthMs': 0.6}, {'halfHeight': 50, 'risingPnt': 918, 'fallingPnt': 924, 'widthPnts': 6, 'widthMs': 0.6}, {'halfHeight': 80, 'risingPnt': 920, 'fallingPnt': 923, 'widthPnts': 3, 'widthMs': 0.3}, {'halfHeight': 90, 'risingPnt': None, 'fallingPnt': None, 'widthPnts': None, 'widthMs': nan}]",1.1,0.6,0.6,0.3,,0.6999999999999784,yes,2021-07-20,17:26:31,,,,,unknown,,,,
69,69,dvdt,16,2,0.7000000476837158,16,0,"[{'Spike': 16, 'Seconds': 0.0962, 'Sweep': 16, 'Epoch': 2, 'Type': 'Pre spike min under-run (mdp)', 'Details': 'Went past startPnt 0 searching for pre-spike min'}, {'Spike': 16, 'Seconds': 0.0962, 'Sweep': 16, 'Epoch': 2, 'Type': 'Fit EDD', 'Details': 'Early diastolic duration rate fit - Too low -28.77<=8'}]",20240115,12:31:54,,,20230324a,20230324a,2021_07_20_0010.abf,68.337,-40.0,0,"[10, 20, 50, 80, 90]",962,0.09620000000000001,-36.35427910940986,10.956434475645692,,969,0.0969,2.7832029172352395,39.137482026645095,0.6999999999999923,977.0,0.09770000000000001,-62.916779109409845,224.0,-69.42627934047151,298,593,29.5,-60.507634626116044,-36.87220600673129,-28.76970545500524,,968,-5.7399198370320414,118.99139204560485,972,-27.47976896847996,-154.60527643330232,48.0,4.8,208.33333333333334,0.0,0.0,73.8,"[{'halfHeight': 10, 'risingPnt': 962, 'fallingPnt': 973, 'widthPnts': 11, 'widthMs': 1.1}, {'halfHeight': 20, 'risingPnt': 962, 'fallingPnt': 973, 'widthPnts': 11, 'widthMs': 1.1}, {'halfHeight': 50, 'risingPnt': 966, 'fallingPnt': 972, 'widthPnts': 6, 'widthMs': 0.6}, {'halfHeight': 80, 'risingPnt': 968, 'fallingPnt': 971, 'widthPnts': 3, 'widthMs': 0.3}, {'halfHeight': 90, 'risingPnt': 968, 'fallingPnt': 971, 'widthPnts': 3, 'widthMs': 0.3}]",1.1,1.1,0.6,0.3,0.3,0.6999999999999923,yes,2021-07-20,17:26:31,,,,,unknown,,,,
70,70,dvdt,16,2,0.7000000476837158,17,0,"[{'Spike': 17, 'Seconds': 0.1011, 'Sweep': 16, 'Epoch': 2, 'Type': 'Pre spike min under-run (mdp)', 'Details': 'Went past startPnt 0 searching for pre-spike min'}, {'Spike': 17, 'Seconds': 0.1011, 'Sweep': 16, 'Epoch': 2, 'Type': 'Fit EDD', 'Details': 'Early diastolic duration rate fit - Too low -42.115<=8'}, {'Spike': 17, 'Seconds': 0.1011, 'Sweep': 16, 'Epoch': 2, 'Type': 'Spike Width', 'Details': 'Half width 90 error in ""rising point"" with halfWidthWindow_ms:4.0 searching for Vm:-0.88 from peak sec 0.1'}]",20240115,12:31:54,,,20230324a,20230324a,2021_07_20_0010.abf,68.337,-40.0,0,"[10, 20, 50, 80, 90]",1011,0.1011,-35.99853134155272,11.414322709064052,,1018,0.1018,3.0186242035457083,39.017155545098426,0.7000000000000062,1026.0,0.1026,-62.417162758963414,224.0,-69.42627934047151,303,618,31.5,-50.08806119646343,-49.65035193307057,-42.11482710660284,,1017,-4.072788269179204,117.40497586386536,1021,-29.57676256384167,-152.98722250023656,49.0,4.9,204.0816326530612,0.0,0.0,78.7,"[{'halfHeight': 10, 'risingPnt': 1011, 'fallingPnt': 1022, 'widthPnts': 11, 'widthMs': 1.1}, {'halfHeight': 20, 'risingPnt': 1015, 'fallingPnt': 1021, 'widthPnts': 6, 'widthMs': 0.6}, {'halfHeight': 50, 'risingPnt': 1015, 'fallingPnt': 1021, 'widthPnts': 6, 'widthMs': 0.6}, {'halfHeight': 80, 'risingPnt': 1017, 'fallingPnt': 1020, 'widthPnts': 3, 'widthMs': 0.3}, {'halfHeight': 90, 'risingPnt': None, 'fallingPnt': None, 'widthPnts': None, 'widthMs': nan}]",1.1,0.6,0.6,0.3,,0.7000000000000062,yes,2021-07-20,17:26:31,,,,,unknown,,,,
71,71,dvdt,16,2,0.7000000476837158,18,0,"[{'Spike': 18, 'Seconds': 0.1059, 'Sweep': 16, 'Epoch': 2, 'Type': 'Pre spike min under-run (mdp)', 'Details': 'Went past startPnt 0 searching for pre-spike min'}]",20240115,12:31:54,,,20230324a,20230324a,2021_07_20_0010.abf,68.337,-40.0,0,"[10, 20, 50, 80, 90]",1059,0.10590000000000001,-36.13193675449915,10.634816570671218,,1066,0.1066,1.048060829298839,37.17999758379799,0.6999999999999923,1122.0,0.11220000000000001,-63.216723305838414,224.0,-69.42627934047151,308,642,33.4,-45.73887034824914,4.478236293792726,10.671005956998195,,1065,-8.074950253963465,111.00525452068867,1069,-24.291989948068334,-144.48689286660164,48.0,4.8,208.33333333333334,0.0,0.0,83.5,"[{'halfHeight': 10, 'risingPnt': 1059, 'fallingPnt': 1070, 'widthPnts': 11, 'widthMs': 1.1}, {'halfHeight': 20, 'risingPnt': 1059, 'fallingPnt': 1070, 'widthPnts': 11, 'widthMs': 1.1}, {'halfHeight': 50, 'risingPnt': 1064, 'fallingPnt': 1069, 'widthPnts': 5, 'widthMs': 0.5}, {'halfHeight': 80, 'risingPnt': 1065, 'fallingPnt': 1068, 'widthPnts': 3, 'widthMs': 0.3}, {'halfHeight': 90, 'risingPnt': 1065, 'fallingPnt': 1068, 'widthPnts': 3, 'widthMs': 0.3}]",1.1,1.1,0.5,0.3,0.3,0.6999999999999923,yes,2021-07-20,17:26:31,,,,,unknown,,,,
72,72,dvdt,16,2,0.7000000476837158,19,0,"[{'Spike': 19, 'Seconds': 0.1107, 'Sweep': 16, 'Epoch': 2, 'Type': 'Pre spike min under-run (mdp)', 'Details': 'Went past startPnt 0 searching for pre-spike min'}, {'Spike': 19, 'Seconds': 0.1107, 'Sweep': 16, 'Epoch': 2, 'Type': 'Fit EDD', 'Details': 'Early diastolic duration rate fit - Too low -56.4<=8'}]",20240115,12:31:54,,,20230324a,20230324a,2021_07_20_0010.abf,68.337,-40.0,0,"[10, 20, 50, 80, 90]",1107,0.1107,-36.819890158517005,11.22125231684468,,1114,0.1114,3.1302312305995414,39.950121389116546,0.6999999999999923,1122.0,0.11220000000000001,-63.216723305838414,224.0,-69.42627934047151,312,666,35.4,-41.01649311610629,-46.56458881923128,-56.400160325621606,,1113,-6.0450956923621,122.3695004463195,1117,-26.699390891620077,-155.58582446623805,48.0,4.8,208.33333333333334,0.0,0.0,88.3,"[{'halfHeight': 10, 'risingPnt': 1107, 'fallingPnt': 1118, 'widthPnts': 11, 'widthMs': 1.1}, {'halfHeight': 20, 'risingPnt': 1107, 'fallingPnt': 1118, 'widthPnts': 11, 'widthMs': 1.1}, {'halfHeight': 50, 'risingPnt': 1112, 'fallingPnt': 1117, 'widthPnts': 5, 'widthMs': 0.5}, {'halfHeight': 80, 'risingPnt': 1113, 'fallingPnt': 1116, 'widthPnts': 3, 'widthMs': 0.3}, {'halfHeight': 90, 'risingPnt': 1113, 'fallingPnt': 1116, 'widthPnts': 3, 'widthMs': 0.3}]",1.1,1.1,0.5,0.3,0.3,0.6999999999999923,yes,2021-07-20,17:26:31,,,,,unknown,,,,
73,73,dvdt,16,2,0.7000000476837158,20,0,"[{'Spike': 20, 'Seconds': 0.1153, 'Sweep': 16, 'Epoch': 2, 'Type': 'Pre spike min under-run (mdp)', 'Details': 'Went past startPnt 0 searching for pre-spike min'}]",20240115,12:31:54,,,20230324a,20230324a,2021_07_20_0010.abf,68.337,-40.0,0,"[10, 20, 50, 80, 90]",1153,0.1153,-37.265446799142005,11.541126360212047,,1160,0.116,4.75027860232762,42.01572540146962,0.7000000000000062,1168.0,0.1168,-63.079830169677706,224.0,-69.42627934047151,317,688,37.1,-8.632986382075714,-29.827878604616426,65.21909728553007,,1159,-3.88445128202438,130.870576209438,1163,-29.211423541818334,-162.0789688995905,46.0,4.6,217.3913043478261,0.0,0.0,92.9,"[{'halfHeight': 10, 'risingPnt': 1153, 'fallingPnt': 1164, 'widthPnts': 11, 'widthMs': 1.1}, {'halfHeight': 20, 'risingPnt': 1157, 'fallingPnt': 1163, 'widthPnts': 6, 'widthMs': 0.6}, {'halfHeight': 50, 'risingPnt': 1157, 'fallingPnt': 1163, 'widthPnts': 6, 'widthMs': 0.6}, {'halfHeight': 80, 'risingPnt': 1159, 'fallingPnt': 1162, 'widthPnts': 3, 'widthMs': 0.3}, {'halfHeight': 90, 'risingPnt': 1159, 'fallingPnt': 1162, 'widthPnts': 3, 'widthMs': 0.3}]",1.1,0.6,0.6,0.3,0.3,0.7000000000000062,yes,2021-07-20,17:26:31,,,,,unknown,,,,
74,74,dvdt,16,2,0.7000000476837158,21,0,"[{'Spike': 21, 'Seconds': 0.1205, 'Sweep': 16, 'Epoch': 2, 'Type': 'Pre spike min under-run (mdp)', 'Details': 'Went past startPnt 0 searching for pre-spike min'}]",20240115,12:31:54,,,20230324a,20230324a,2021_07_20_0010.abf,68.337,-40.0,0,"[10, 20, 50, 80, 90]",1205,0.1205,-35.79973111833843,9.399913429727372,,1213,0.12129999999999999,0.37493018763406205,36.17466130597249,0.7999999999999952,1281.0,0.1281,-81.006723676409,224.0,-69.42627934047151,322,714,39.2,-46.27249273572647,-44.95500455583843,39.252606545175176,,1212,-5.6501109463827905,98.75038964602403,1216,-27.749195609773896,-137.19306816373543,52.0,5.2,192.30769230769232,0.0,0.0,98.1,"[{'halfHeight': 10, 'risingPnt': 1205, 'fallingPnt': 1217, 'widthPnts': 12, 'widthMs': 1.2}, {'halfHeight': 20, 'risingPnt': 1205, 'fallingPnt': 1217, 'widthPnts': 12, 'widthMs': 1.2}, {'halfHeight': 50, 'risingPnt': 1210, 'fallingPnt': 1216, 'widthPnts': 6, 'widthMs': 0.6}, {'halfHeight': 80, 'risingPnt': 1212, 'fallingPnt': 1215, 'widthPnts': 3, 'widthMs': 0.3}, {'halfHeight': 90, 'risingPnt': 1212, 'fallingPnt': 1215, 'widthPnts': 3, 'widthMs': 0.3}]",1.2,1.2,0.6,0.3,0.3,0.7999999999999952,yes,2021-07-20,17:26:31,,,,,unknown,,,,
75,75,dvdt,16,2,0.7000000476837158,22,0,"[{'Spike': 22, 'Seconds': 0.1258, 'Sweep': 16, 'Epoch': 2, 'Type': 'Pre spike min under-run (mdp)', 'Details': 'Went past startPnt 0 searching for pre-spike min'}]",20240115,12:31:54,,,20230324a,20230324a,2021_07_20_0010.abf,68.337,-40.0,0,"[10, 20, 50, 80, 90]",1258,0.1258,-36.809426988874144,7.00210259885205,,1270,0.127,-4.69534690039498,32.11408008847916,1.2000000000000066,1281.0,0.1281,-81.006723676409,224.0,-69.42627934047151,327,741,41.4,-64.64407119750973,-63.497485024588414,77.64741508142743,,1268,-11.539131178174692,72.32864699071762,1273,-32.657292910984566,-114.301147628317,53.0,5.3,188.67924528301887,0.0,0.0,103.4,"[{'halfHeight': 10, 'risingPnt': 1258, 'fallingPnt': 1274, 'widthPnts': 16, 'widthMs': 1.6}, {'halfHeight': 20, 'risingPnt': 1263, 'fallingPnt': 1273, 'widthPnts': 10, 'widthMs': 1.0}, {'halfHeight': 50, 'risingPnt': 1267, 'fallingPnt': 1272, 'widthPnts': 5, 'widthMs': 0.5}, {'halfHeight': 80, 'risingPnt': 1267, 'fallingPnt': 1272, 'widthPnts': 5, 'widthMs': 0.5}, {'halfHeight': 90, 'risingPnt': 1269, 'fallingPnt': 1271, 'widthPnts': 2, 'widthMs': 0.2}]",1.6,1.0,0.5,0.5,0.2,1.2000000000000066,yes,2021-07-20,17:26:31,,,,,unknown,,,,
76,76,dvdt,17,2,0.8000000491738319,0,0,"[{'Spike': 0, 'Seconds': 0.0275, 'Sweep': 17, 'Epoch': 2, 'Type': 'Pre spike min under-run (mdp)', 'Details': 'Went past startPnt 0 searching for pre-spike min'}, {'Spike': 0, 'Seconds': 0.0275, 'Sweep': 17, 'Epoch': 2, 'Type': 'Fit EDD', 'Details': 'Early diastolic duration rate fit - preMinPnt == spikePnt'}]",20240115,12:31:54,,,20230324a,20230324a,2021_07_20_0010.abf,68.337,-40.0,0,"[10, 20, 50, 80, 90]",275,0.0275,-69.69429310389924,5.5452294797313515,,288,0.0288,12.332588342257909,82.02688144615715,1.2999999999999992,295.0,0.0295,-65.43752790178569,275.0,-69.67294856480186,275,275,0.0,-69.69429310389924,-69.69429310389924,,,287,3.3081052345888966,188.77175461175483,290,-20.887100400243476,-205.57934222391657,,,,,,0.0,"[{'halfHeight': 10, 'risingPnt': 277, 'fallingPnt': 293, 'widthPnts': 16, 'widthMs': 1.6}, {'halfHeight': 20, 'risingPnt': 278, 'fallingPnt': 292, 'widthPnts': 14, 'widthMs': 1.4}, {'halfHeight': 50, 'risingPnt': 282, 'fallingPnt': 291, 'widthPnts': 9, 'widthMs': 0.9}, {'halfHeight': 80, 'risingPnt': 286, 'fallingPnt': 290, 'widthPnts': 4, 'widthMs': 0.4}, {'halfHeight': 90, 'risingPnt': 287, 'fallingPnt': 289, 'widthPnts': 2, 'widthMs': 0.2}]",1.6,1.4,0.9,0.4,0.2,1.2999999999999992,yes,2021-07-20,17:26:31,,,,,unknown,,,,
