s,mV
29.342800000000004,-85.47819835907286
29.3429,-85.47827462252398
29.343,-85.4783508236323
29.343100000000003,-85.47842696245799
29.3432,-85.47850303906108
29.343300000000003,-85.4785790535016
29.343400000000003,-85.4786550058395
29.3435,-85.47873089613468
29.343600000000002,-85.47880672444694
29.343700000000002,-85.47888249083604
29.3438,-85.47895819536171
29.3439,-85.47903383808357
29.344,-85.4791094190612
29.3441,-85.47918493835412
29.3442,-85.47926039602179
29.344300000000004,-85.47933579212359
29.3444,-85.47941112671887
29.3445,-85.47948639986687
29.344600000000003,-85.47956161162683
29.3447,-85.47963676205788
29.344800000000003,-85.47971185121911
29.344900000000003,-85.47978687916954
29.345,-85.47986184596812
29.345100000000002,-85.47993675167378
29.345200000000002,-85.48001159634532
29.3453,-85.48008638004156
29.3454,-85.48016110282117
29.3455,-85.48023576474283
29.3456,-85.48031036586514
29.3457,-85.4803849062466
29.345800000000004,-85.4804593859457
29.3459,-85.48053380502083
29.346,-85.48060816353035
29.346100000000003,-85.48068246153254
29.3462,-85.48075669908562
29.346300000000003,-85.48083087624775
29.346400000000003,-85.48090499307702
29.3465,-85.48097904963149
29.346600000000002,-85.48105304596909
29.346700000000002,-85.48112698214779
29.3468,-85.48120085859604
29.3469,-85.48127467519797
29.347,-85.48134843184029
29.3471,-85.48142212858119
29.3472,-85.48149576547883
29.347300000000004,-85.48156934259127
29.3474,-85.48164285997657
29.3475,-85.48171631769267
29.347600000000003,-85.48178971579752
29.3477,-85.48186305434893
29.347800000000003,-85.48193633340476
29.347900000000003,-85.48200955302269
29.348,-85.48208271326045
29.348100000000002,-85.48215581417566
29.348200000000002,-85.48222885582587
29.348300000000002,-85.48230183826861
29.3484,-85.48237476156135
29.3485,-85.48244762576145
29.3486,-85.4825204309263
29.3487,-85.48259317711316
29.348800000000004,-85.48266586437927
29.3489,-85.48273849278179
29.349,-85.48281106237785
29.349100000000004,-85.4828835732245
29.3492,-85.48295602537873
29.349300000000003,-85.48302841889749
29.349400000000003,-85.48310075383768
29.3495,-85.4831730302561
29.349600000000002,-85.48324524820956
29.349700000000002,-85.48331740775474
29.349800000000002,-85.4833895089483
29.3499,-85.48346155184687
29.35,-85.48353353650698
29.3501,-85.48360546298511
29.3502,-85.48367733133769
29.350300000000004,-85.4837491416211
29.3504,-85.48382089389165
29.3505,-85.48389258820559
29.350600000000004,-85.48396422461913
29.3507,-85.4840358031884
29.350800000000003,-85.48410732396952
29.350900000000003,-85.4841787870185
29.351,-85.4842501923913
29.351100000000002,-85.48432154014385
29.351200000000002,-85.48439283033201
29.351300000000002,-85.48446406301157
29.3514,-85.4845352382383
29.3515,-85.48460635606784
29.3516,-85.48467741655587
29.3517,-85.48474841975792
29.351800000000004,-85.48481936572954
29.3519,-85.48489025452616
29.352,-85.48496108620321
29.352100000000004,-85.48503186081602
29.3522,-85.48510257841988
29.352300000000003,-85.48517323907002
29.352400000000003,-85.4852438428216
29.3525,-85.48531438972975
29.352600000000002,-85.48538487984953
29.352700000000002,-85.48545531323593
29.352800000000002,-85.48552568994391
29.3529,-85.48559601002836
29.353,-85.48566627354408
29.3531,-85.48573648054588
29.3532,-85.48580663108845
29.353300000000004,-85.48587672522646
29.3534,-85.48594676301451
29.3535,-85.48601674450715
29.353600000000004,-85.48608666975886
29.3537,-85.48615653882408
29.353800000000003,-85.48622635175718
29.353900000000003,-85.48629610861246
29.354,-85.48636580944421
29.354100000000003,-85.48643545430662
29.354200000000002,-85.48650504325381
29.354300000000002,-85.48657457633992
29.354400000000002,-85.48664405361892
29.3545,-85.48671347514482
29.3546,-85.48678283999858
29.3547,-85.48685214788145
29.354800000000004,-85.48692140006652
29.3549,-85.48699059660538
29.355,-85.48705973754947
29.355100000000004,-85.48712882295021
29.3552,-85.48719785285893
29.355300000000003,-85.48726682732688
29.355400000000003,-85.48733574640522
29.3555,-85.48740461014505
29.355600000000003,-85.48747341859742
29.355700000000002,-85.48754217181326
29.355800000000002,-85.48761086984345
29.355900000000002,-85.48767951273877
29.356,-85.48774810054996
29.3561,-85.48781663332768
29.3562,-85.48788511112247
29.356300000000005,-85.48795353398485
29.3564,-85.48802190196523
29.3565,-85.48809021511394
29.356600000000004,-85.48815847348129
29.3567,-85.48822667711744
29.356800000000003,-85.48829482607252
29.356900000000003,-85.48836292039658
29.357,-85.48843096013957
29.357100000000003,-85.4884989453514
29.357200000000002,-85.48856687608186
29.357300000000002,-85.48863475238073
29.357400000000002,-85.48870257429765
29.3575,-85.48877034188222
29.3576,-85.48883805518395
29.3577,-85.48890571425227
29.357800000000005,-85.48897331913656
29.3579,-85.4890408698861
29.358,-85.4891083665501
29.358100000000004,-85.48917580917771
29.3582,-85.48924319781798
29.358300000000003,-85.48931053251991
29.358400000000003,-85.48937781333238
29.3585,-85.48944504030426
29.358600000000003,-85.4895122134843
29.358700000000002,-85.48957933292118
29.358800000000002,-85.4896463986635
29.358900000000002,-85.4897134107598
29.359,-85.48978036925855
29.3591,-85.48984727420813
29.3592,-85.48991412565682
29.359300000000005,-85.4899809236529
29.3594,-85.49004766824447
29.3595,-85.49011435947966
29.359600000000004,-85.49018099740644
29.3597,-85.49024758207275
29.359800000000003,-85.49031411352647
29.359900000000003,-85.49038059181532
29.36,-85.49044701698706
29.360100000000003,-85.4905133890893
29.3602,-85.49057970816958
29.360300000000002,-85.4906459742754
29.360400000000002,-85.49071218745412
29.3605,-85.4907783477531
29.3606,-85.4908444552196
29.3607,-85.49091050990076
29.360800000000005,-85.4909765118437
29.3609,-85.49104246109543
29.361,-85.49110835770293
29.3611,-85.49117420171304
29.3612,-85.49123999317257
29.361300000000004,-85.49130573212823
29.3614,-85.49137141862668
29.3615,-85.49143705271449
29.361600000000003,-85.49150263443816
29.3617,-85.4915681638441
29.361800000000002,-85.49163364097865
29.361900000000002,-85.49169906588808
29.362,-85.4917644386186
29.3621,-85.49182975921632
29.3622,-85.49189502772727
29.3623,-85.49196024419743
29.3624,-85.4920254090901
29.3625,-85.49209052379898
29.3626,-85.49215558670603
29.3627,-85.49222059785903
29.362800000000004,-85.49228555730568
29.3629,-85.49235046509362
29.363,-85.49241532127046
29.363100000000003,-85.49248012588373
29.3632,-85.49254487898091
29.363300000000002,-85.49260958060941
29.363400000000002,-85.49267423081659
29.3635,-85.49273882964977
29.3636,-85.49280337715616
29.3637,-85.49286787338299
29.3638,-85.49293231837738
29.3639,-85.49299671218638
29.364,-85.49306105485702
29.3641,-85.49312534643627
29.3642,-85.493189586971
29.364300000000004,-85.49325377650807
29.3644,-85.49331791509425
29.3645,-85.49338200277627
29.364600000000003,-85.49344603960081
29.3647,-85.49351002561447
29.364800000000002,-85.49357396086378
29.364900000000002,-85.49363784539528
29.365,-85.49370167925537
29.3651,-85.49376546249043
29.3652,-85.49382919514679
29.3653,-85.49389287727072
29.3654,-85.49395650890841
29.3655,-85.494020090106
29.3656,-85.4940836209096
29.3657,-85.49414710136524
29.365800000000004,-85.49421053151887
29.3659,-85.49427391141643
29.366,-85.49433724110376
29.366100000000003,-85.49440052062667
29.3662,-85.4944637500309
29.366300000000003,-85.49452692936214
29.366400000000002,-85.49459005866599
29.3665,-85.49465313798805
29.366600000000002,-85.49471616737382
29.3667,-85.49477914686874
29.3668,-85.49484207651822
29.3669,-85.49490495636759
29.367,-85.49496778646214
29.3671,-85.49503056684708
29.3672,-85.49509329756758
29.367300000000004,-85.49515597866873
29.3674,-85.4952186101956
29.3675,-85.49528119219316
29.367600000000003,-85.49534372470636
29.3677,-85.49540620778005
29.367800000000003,-85.49546864145908
29.367900000000002,-85.49553102578818
29.368,-85.49559336081207
29.368100000000002,-85.49565564657537
29.3682,-85.4957178831227
29.3683,-85.49578007049855
29.3684,-85.49584220874742
29.3685,-85.4959042979137
29.3686,-85.49596633804175
29.3687,-85.49602832917587
29.368800000000004,-85.4960902713603
29.3689,-85.4961521646392
29.369,-85.49621400905673
29.369100000000003,-85.49627580465692
29.3692,-85.49633755148379
29.369300000000003,-85.49639924958129
29.369400000000002,-85.4964608989933
29.3695,-85.49652249976367
29.369600000000002,-85.49658405193618
29.3697,-85.49664555555452
29.3698,-85.49670701066238
29.3699,-85.49676841730333
29.37,-85.49682977552094
29.3701,-85.49689108535868
29.3702,-85.49695234686
29.370300000000004,-85.4970135611025
29.3704,-85.4970747271862
29.3705,-85.49713584510798
29.370600000000003,-85.4971969149117
29.3707,-85.49725793664116
29.370800000000003,-85.49731891034017
29.370900000000002,-85.49737983605239
29.371,-85.49744071382148
29.371100000000002,-85.49750154369104
29.3712,-85.4975623257046
29.3713,-85.49762305990566
29.3714,-85.49768374633763
29.3715,-85.49774438504389
29.3716,-85.49780497606775
29.3717,-85.49786551945249
29.371800000000004,-85.4979260152413
29.3719,-85.49798646347735
29.372,-85.4980468642037
29.372100000000003,-85.49810721746343
29.3722,-85.4981675232995
29.372300000000003,-85.49822778175485
29.372400000000003,-85.49828799287236
29.3725,-85.49834815669483
29.372600000000002,-85.49840827326504
29.372700000000002,-85.4984683426257
29.3728,-85.49852836481946
29.3729,-85.49858833988891
29.373,-85.4986482678766
29.3731,-85.49870814882502
29.3732,-85.4987679827766
29.373300000000004,-85.49882776977371
29.3734,-85.49888750985868
29.3735,-85.49894720307377
29.373600000000003,-85.49900684946118
29.3737,-85.4990664490631
29.373800000000003,-85.4991260019216
29.373900000000003,-85.49918550807872
29.374,-85.49924496757649
29.374100000000002,-85.49930438045679
29.374200000000002,-85.49936374676155
29.3743,-85.49942306653254
29.3744,-85.49948233981158
29.3745,-85.49954156664035
29.3746,-85.49960074706053
29.3747,-85.49965988111369
29.374800000000004,-85.4997189688414
29.3749,-85.49977801028516
29.375,-85.49983700548637
29.375100000000003,-85.49989595448645
29.3752,-85.4999548573267
29.375300000000003,-85.50001371404841
29.375400000000003,-85.50007252469278
29.3755,-85.50013128930098
29.375600000000002,-85.5001900079141
29.375700000000002,-85.5002486805732
29.3758,-85.50030730731926
29.3759,-85.50036588819324
29.376,-85.50042442323601
29.3761,-85.5004829124884
29.3762,-85.50054135599117
29.376300000000004,-85.50059975378505
29.3764,-85.5006581059107
29.3765,-85.50071641240874
29.376600000000003,-85.5007746733197
29.3767,-85.50083288868406
29.376800000000003,-85.50089105854231
29.376900000000003,-85.50094918293479
29.377,-85.50100726190185
29.377100000000002,-85.50106529548376
29.377200000000002,-85.50112328372073
29.3773,-85.50118122665295
29.3774,-85.5012391243205
29.3775,-85.50129697676344
29.3776,-85.50135478402179
29.3777,-85.50141254613546
29.377800000000004,-85.50147026314434
29.3779,-85.50152793508829
29.378,-85.50158556200707
29.378100000000003,-85.50164314394038
29.3782,-85.50170068092791
29.378300000000003,-85.50175817300928
29.378400000000003,-85.50181562022401
29.3785,-85.50187302261163
29.378600000000002,-85.50193038021158
29.378700000000002,-85.50198769306323
29.378800000000002,-85.50204496120593
29.3789,-85.50210218467896
29.379,-85.50215936352153
29.3791,-85.50221649777282
29.3792,-85.50227358747193
29.379300000000004,-85.50233063265793
29.3794,-85.50238763336982
29.3795,-85.50244458964653
29.379600000000003,-85.50250150152698
29.3797,-85.50255836904998
29.379800000000003,-85.50261519225431
29.379900000000003,-85.50267197117871
29.38,-85.50272870586186
29.380100000000002,-85.50278539634233
29.380200000000002,-85.50284204265873
29.380300000000002,-85.50289864484954
29.3804,-85.5029552029532
29.3805,-85.5030117170081
29.3806,-85.50306818705262
29.3807,-85.50312461503003
29.380800000000004,-85.503181000445
29.3809,-85.503237342079
29.381,-85.50329363997197
29.381100000000004,-85.50334989416373
29.3812,-85.50340610469412
29.381300000000003,-85.50346227160288
29.381400000000003,-85.50351839492976
29.3815,-85.50357447471441
29.381600000000002,-85.50363051099647
29.381700000000002,-85.50368650381553
29.381800000000002,-85.50374245321113
29.3819,-85.50379835922277
29.382,-85.50385422188991
29.3821,-85.50391004125196
29.3822,-85.50396581734826
29.382300000000004,-85.50402155021816
29.3824,-85.50407723990091
29.3825,-85.50413288643577
29.382600000000004,-85.50418848986189
29.3827,-85.50424405021845
29.382800000000003,-85.5042995675445
29.382900000000003,-85.50435504187914
29.383,-85.50441047326134
29.383100000000002,-85.5044658617301
29.383200000000002,-85.5045212073243
29.383300000000002,-85.50457651008283
29.3834,-85.50463177004453
29.3835,-85.50468698724816
29.3836,-85.50474216173248
29.3837,-85.50479729353619
29.383800000000004,-85.5048523826979
29.3839,-85.50490742925626
29.384,-85.50496243324983
29.384100000000004,-85.5050173947171
29.3842,-85.50507231369654
29.384300000000003,-85.50512719022662
29.384400000000003,-85.50518202434567
29.3845,-85.50523681609207
29.384600000000002,-85.50529156550408
29.384700000000002,-85.50534627261997
29.384800000000002,-85.50540093747794
29.384900000000002,-85.50545556011615
29.385,-85.50551014057271
29.3851,-85.5055646788857
29.3852,-85.50561917509313
29.385300000000004,-85.505673629233
29.3854,-85.50572804134325
29.3855,-85.50578241146174
29.385600000000004,-85.50583673962633
29.3857,-85.50589102587485
29.385800000000003,-85.50594527024502
29.385900000000003,-85.50599947277459
29.386,-85.5060536335012
29.386100000000003,-85.50610775246247
29.386200000000002,-85.50616182969601
29.386300000000002,-85.50621586523934
29.386400000000002,-85.50626985912994
29.3865,-85.50632381140527
29.3866,-85.50637772210273
29.3867,-85.50643159125966
29.386800000000004,-85.50648541891339
29.3869,-85.50653920510118
29.387,-85.50659294986025
29.387100000000004,-85.50664665322779
29.3872,-85.50670031524092
29.387300000000003,-85.50675393593674
29.387400000000003,-85.50680751535229
29.3875,-85.50686105352456
29.387600000000003,-85.50691455049052
29.387700000000002,-85.50696800628707
29.387800000000002,-85.50702142095108
29.387900000000002,-85.50707479451935
29.388,-85.50712812702871
29.3881,-85.50718141851584
29.3882,-85.50723466901745
29.388300000000005,-85.50728787857017
29.3884,-85.50734104721062
29.3885,-85.50739417497532
29.388600000000004,-85.50744726190081
29.3887,-85.50750030802354
29.388800000000003,-85.50755331337994
29.388900000000003,-85.50760627800636
29.389,-85.50765920193916
29.389100000000003,-85.5077120852146
29.389200000000002,-85.50776492786896
29.389300000000002,-85.5078177299384
29.389400000000002,-85.50787049145906
29.3895,-85.50792321246709
29.3896,-85.50797589299852
29.3897,-85.50802853308939
29.389800000000005,-85.50808113277564
29.3899,-85.50813369209325
29.39,-85.50818621107805
29.390100000000004,-85.50823868976593
29.3902,-85.50829112819265
29.390300000000003,-85.50834352639397
29.390400000000003,-85.50839588440559
29.3905,-85.50844820226318
29.390600000000003,-85.50850048000235
29.390700000000002,-85.50855271765869
29.390800000000002,-85.5086049152677
29.390900000000002,-85.50865707286486
29.391,-85.50870919048565
29.3911,-85.50876126822797
29.3912,-85.5088133062682
29.391300000000005,-85.50886530444735
29.3914,-85.50891726280085
29.3915,-85.50896918136405
29.391600000000004,-85.50902106017227
29.3917,-85.50907289926079
29.391800000000003,-85.50912469866482
29.3919,-85.50917645841955
29.392,-85.50922817856012
29.392100000000003,-85.50927985912165
29.3922,-85.50933150013917
29.392300000000002,-85.50938310164771
29.392400000000002,-85.50943466368221
29.3925,-85.50948618627763
29.3926,-85.50953766946881
29.3927,-85.50958911329062
29.3928,-85.50964051777783
29.3929,-85.50969188296519
29.393,-85.5097432088874
29.3931,-85.50979449557914
29.3932,-85.50984574307502
29.393300000000004,-85.50989695140962
29.3934,-85.50994812061744
29.3935,-85.509999250733
29.393600000000003,-85.51005034179073
29.3937,-85.51010139382501
29.393800000000002,-85.51015240687023
29.393900000000002,-85.51020338096068
29.394,-85.51025431613063
29.3941,-85.5103052124143
29.3942,-85.51035606984588
29.3943,-85.5104068884595
29.3944,-85.51045766828925
29.3945,-85.5105084093692
29.3946,-85.51055911173331
29.3947,-85.51060977541559
29.394800000000004,-85.51066040044994
29.3949,-85.51071098687022
29.395,-85.51076153471028
29.395100000000003,-85.5108120440039
29.3952,-85.51086251478482
29.395300000000002,-85.51091294708674
29.395400000000002,-85.51096334094332
29.3955,-85.51101369638816
29.3956,-85.51106401345484
29.3957,-85.51111429217688
29.3958,-85.51116453258778
29.3959,-85.51121473472095
29.396,-85.51126489860978
29.3961,-85.51131502428765
29.3962,-85.51136511178784
29.396300000000004,-85.51141516114363
29.3964,-85.51146517238823
29.3965,-85.5115151455548
29.396600000000003,-85.51156508067649
29.3967,-85.5116149777864
29.396800000000002,-85.51166483691753
29.396900000000002,-85.51171465810293
29.397,-85.51176444137552
29.397100000000002,-85.51181418676823
29.3972,-85.51186389431392
29.3973,-85.51191356404543
29.3974,-85.51196319599552
29.3975,-85.51201279019695
29.3976,-85.5120623466824
29.3977,-85.51211186548451
29.397800000000004,-85.51216134663592
29.3979,-85.51221079016916
29.398,-85.51226019611677
29.398100000000003,-85.51230956451123
29.3982,-85.51235889538493
29.398300000000003,-85.51240818877031
29.398400000000002,-85.51245744469969
29.3985,-85.51250666320537
29.398600000000002,-85.51255584431962
29.3987,-85.51260498807463
29.3988,-85.5126540945026
29.3989,-85.51270316363562
29.399,-85.5127521955058
29.3991,-85.51280119014517
29.3992,-85.51285014758572
29.399300000000004,-85.51289906785942
29.3994,-85.51294795099815
29.3995,-85.5129967970338
29.399600000000003,-85.51304560599817
29.3997,-85.51309437792304
29.399800000000003,-85.51314311284015
29.399900000000002,-85.51319181078118
29.4,-85.51324047177778
29.400100000000002,-85.51328909586157
29.4002,-85.51333768306407
29.4003,-85.51338623341681
29.4004,-85.51343474695128
29.4005,-85.51348322369887
29.4006,-85.513531663691
29.4007,-85.51358006695898
29.400800000000004,-85.51362843353412
29.4009,-85.51367676344768
29.401,-85.51372505673085
29.401100000000003,-85.5137733134148
29.4012,-85.51382153353066
29.401300000000003,-85.51386971710949
29.401400000000002,-85.51391786418233
29.4015,-85.51396597478019
29.401600000000002,-85.51401405128281
29.4017,-85.51406209177286
29.4018,-85.51411009597543
29.4019,-85.51415806392279
29.402,-85.5142059956472
29.4021,-85.51425389118087
29.4022,-85.51430175055599
29.402300000000004,-85.51434957380468
29.4024,-85.51439736095905
29.4025,-85.51444511205119
29.402600000000003,-85.51449282711313
29.4027,-85.51454050617689
29.402800000000003,-85.5145881492744
29.402900000000002,-85.51463575643764
29.403,-85.51468332769848
29.403100000000002,-85.51473086308881
29.403200000000002,-85.51477836264044
29.4033,-85.51482582638519
29.4034,-85.51487325435481
29.4035,-85.51492064658103
29.4036,-85.51496800309555
29.4037,-85.51501532393002
29.403800000000004,-85.51506260911607
29.4039,-85.51510985868529
29.404,-85.51515707266924
29.404100000000003,-85.51520425109943
29.4042,-85.51525139400738
29.404300000000003,-85.51529850142451
29.404400000000003,-85.51534557338225
29.4045,-85.51539260991197
29.404600000000002,-85.51543961104504
29.404700000000002,-85.51548657681278
29.4048,-85.51553350724645
29.4049,-85.5155804023773
29.405,-85.51562726223653
29.4051,-85.51567408685536
29.4052,-85.5157208762649
29.405300000000004,-85.51576763049626
29.4054,-85.51581434958051
29.4055,-85.5158610335487
29.405600000000003,-85.51590768243183
29.4057,-85.51595429626087
29.405800000000003,-85.51600087506677
29.405900000000003,-85.51604741888039
29.406,-85.51609392773264
29.406100000000002,-85.51614040165434
29.406200000000002,-85.51618684067628
29.4063,-85.51623324482924
29.4064,-85.51627961414393
29.4065,-85.51632594865104
29.4066,-85.51637224838126
29.4067,-85.51641851336518
29.406800000000004,-85.5164647436334
29.4069,-85.5165109392165
29.407,-85.516557100145
29.407100000000003,-85.51660322644935
29.4072,-85.51664931816002
29.407300000000003,-85.51669537530745
29.407400000000003,-85.516741397922
29.4075,-85.51678738603403
29.407600000000002,-85.51683333967385
29.407700000000002,-85.51687925887175
29.4078,-85.51692514365797
29.4079,-85.51697099406272
29.408,-85.51701681011616
29.4081,-85.51706259184847
29.4082,-85.51710833928973
29.408300000000004,-85.51715405247003
29.4084,-85.51719973141941
29.4085,-85.51724537616785
29.408600000000003,-85.51729098674534
29.4087,-85.51733656318181
29.408800000000003,-85.51738210550717
29.408900000000003,-85.51742761375128
29.409,-85.51747308794397
29.409100000000002,-85.51751852811503
29.409200000000002,-85.51756393429424
29.4093,-85.51760930651133
29.4094,-85.51765464479598
29.4095,-85.51769994917787
29.4096,-85.51774521968659
29.4097,-85.51779045635176
29.409800000000004,-85.51783565920294
29.4099,-85.51788082826963
29.41,-85.51792596358133
29.410100000000003,-85.5179710651675
29.4102,-85.51801613305754
29.410300000000003,-85.51806116728085
29.410400000000003,-85.51810616786676
29.4105,-85.51815113484462
29.410600000000002,-85.51819606824367
29.410700000000002,-85.51824096809318
29.410800000000002,-85.51828583442237
29.4109,-85.51833066726039
29.411,-85.5183754666364
29.4111,-85.5184202325795
29.4112,-85.51846496511878
29.411300000000004,-85.51850966428326
29.4114,-85.51855433010195
29.4115,-85.51859896260382
29.411600000000004,-85.51864356181781
29.4117,-85.51868812777282
29.411800000000003,-85.51873266049772
29.411900000000003,-85.51877716002134
29.412,-85.51882162676802
29.412100000000002,-85.51886606074933
29.412200000000002,-85.51891046164252
29.412300000000002,-85.5189548294767
29.4124,-85.51899916428093
29.4125,-85.51904346608428
29.4126,-85.51908773491577
29.4127,-85.51913197080437
29.412800000000004,-85.51917617377904
29.4129,-85.5192203438687
29.413,-85.51926448110221
29.413100000000004,-85.51930858550847
29.4132,-85.51935265711627
29.413300000000003,-85.51939669595444
29.413400000000003,-85.5194407020517
29.4135,-85.5194846754368
29.413600000000002,-85.51952861613843
29.413700000000002,-85.51957252418526
29.413800000000002,-85.51961639960594
29.4139,-85.51966024242903
29.414,-85.51970405268314
29.4141,-85.51974783039678
29.4142,-85.51979157559846
29.414300000000004,-85.51983528831667
29.4144,-85.51987896857985
29.4145,-85.5199226164164
29.414600000000004,-85.51996623185468
29.4147,-85.52000981492309
29.414800000000003,-85.52005336564989
29.414900000000003,-85.52009688406339
29.415,-85.52014037019184
29.415100000000002,-85.52018382406345
29.415200000000002,-85.52022724570642
29.415300000000002,-85.5202706351489
29.4154,-85.520313992419
29.4155,-85.52035731754484
29.4156,-85.52040061055446
29.4157,-85.52044387147588
29.415800000000004,-85.52048710033712
29.4159,-85.52053029716613
29.416,-85.52057346199084
29.416100000000004,-85.52061659483915
29.4162,-85.52065969573896
29.416300000000003,-85.52070276471805
29.416400000000003,-85.52074580180428
29.4165,-85.52078880702538
29.416600000000003,-85.52083178040913
29.416700000000002,-85.5208747219832
29.416800000000002,-85.5209176317753
29.416900000000002,-85.52096050981307
29.417,-85.52100335612411
29.4171,-85.52104617073601
29.4172,-85.52108895367633
29.417300000000004,-85.52113170497256
29.4174,-85.52117442465222
29.4175,-85.52121711274273
29.417600000000004,-85.52125976927155
29.4177,-85.52130239426604
29.417800000000003,-85.5213449877536
29.417900000000003,-85.5213875497615
29.418,-85.52143008031707
29.418100000000003,-85.52147257944759
29.418200000000002,-85.52151504718024
29.418300000000002,-85.52155748354227
29.418400000000002,-85.52159988856083
29.4185,-85.52164226226304
29.4186,-85.52168460467603
29.4187,-85.52172691582686
29.418800000000005,-85.52176919574256
29.4189,-85.52181144445017
29.419,-85.52185366197662
29.419100000000004,-85.5218958483489
29.4192,-85.5219380035939
29.419300000000003,-85.52198012773852
29.419400000000003,-85.52202222080959
29.4195,-85.52206428283392
29.419600000000003,-85.52210631383832
29.419700000000002,-85.52214831384953
29.419800000000002,-85.52219028289427
29.419900000000002,-85.52223222099924
29.42,-85.5222741281911
29.4201,-85.52231600449647
29.4202,-85.52235784994194
29.420300000000005,-85.52239966455407
29.4204,-85.52244144835942
29.4205,-85.52248320138445
29.420600000000004,-85.52252492365564
29.4207,-85.52256661519944
29.420800000000003,-85.52260827604223
29.420900000000003,-85.52264990621042
29.421,-85.52269150573031
29.421100000000003,-85.52273307462822
29.421200000000002,-85.52277461293043
29.421300000000002,-85.52281612066318
29.421400000000002,-85.52285759785269
29.4215,-85.52289904452515
29.4216,-85.52294046070666
29.4217,-85.5229818464234
29.421800000000005,-85.52302320170142
29.4219,-85.52306452656677
29.422,-85.52310582104549
29.422100000000004,-85.52314708516356
29.4222,-85.52318831894694
29.422300000000003,-85.52322952242154
29.422400000000003,-85.52327069574457
29.4225,-85.52331183948104
29.422600000000003,-85.52335295301435
29.4227,-85.52339403637076
29.422800000000002,-85.52343508957644
29.422900000000002,-85.52347611265758
29.423,-85.52351710564032
29.4231,-85.52355806855081
29.4232,-85.5235990014151
29.423300000000005,-85.52363990425927
29.4234,-85.52368077710935
29.4235,-85.52372161999132
29.4236,-85.52376243293118
29.4237,-85.52380321595487
29.423800000000004,-85.52384396908829
29.4239,-85.52388469235733
29.424,-85.52392538578785
29.424100000000003,-85.52396604940569
29.4242,-85.52400668323662
29.424300000000002,-85.52404728730642
29.424400000000002,-85.52408786164084
29.4245,-85.52412840626558
29.4246,-85.52416892120632
29.4247,-85.52420940648872
29.4248,-85.5242498621384
29.4249,-85.52429028818096
29.425,-85.52433068464195
29.4251,-85.52437105154692
29.4252,-85.52441138892138
29.425300000000004,-85.52445169679079
29.4254,-85.52449197518062
29.4255,-85.52453222411627
29.425600000000003,-85.52457244362314
29.4257,-85.52461263372659
29.425800000000002,-85.52465279445197
29.425900000000002,-85.52469292582454
29.426,-85.52473302786962
29.4261,-85.52477310061242
29.4262,-85.52481314407818
29.4263,-85.52485315829207
29.4264,-85.52489314327927
29.4265,-85.5249330990649
29.4266,-85.52497302567403
29.4267,-85.52501292313177
29.426800000000004,-85.52505279146315
29.4269,-85.52509263069317
29.427,-85.52513244084683
29.427100000000003,-85.52517222194906
29.4272,-85.52521197402481
29.427300000000002,-85.52525169709898
29.427400000000002,-85.5252913911964
29.4275,-85.52533105634195
29.4276,-85.52537069256041
29.4277,-85.52541029987658
29.4278,-85.5254498783152
29.4279,-85.52548942790098
29.428,-85.52552894865862
29.4281,-85.5255684406128
29.4282,-85.52560790378813
29.428300000000004,-85.52564733820923
29.4284,-85.52568674390066
29.4285,-85.525726120887
29.428600000000003,-85.52576546919273
29.4287,-85.52580478884236
29.428800000000003,-85.52584407986035
29.428900000000002,-85.5258833422711
29.429,-85.52592257609906
29.429100000000002,-85.52596178136857
29.4292,-85.52600095810398
29.4293,-85.52604010632959
29.4294,-85.52607922606971
29.4295,-85.52611831734859
29.4296,-85.52615738019045
29.4297,-85.52619641461948
29.429800000000004,-85.52623542065987
29.4299,-85.52627439833574
29.43,-85.5263133476712
29.430100000000003,-85.52635226869035
29.4302,-85.52639116141722
29.430300000000003,-85.52643002587585
29.430400000000002,-85.52646886209023
29.4305,-85.52650767008431
29.430600000000002,-85.52654644988205
29.4307,-85.52658520150734
29.4308,-85.52662392498407
29.4309,-85.52666262033607
29.431,-85.52670128758717
29.4311,-85.52673992676115
29.4312,-85.5267785378818
29.431300000000004,-85.52681712097282
29.4314,-85.52685567605793
29.4315,-85.5268942031608
29.431600000000003,-85.52693270230507
29.4317,-85.52697117351437
29.431800000000003,-85.52700961681226
29.431900000000002,-85.52704803222232
29.432,-85.52708641976808
29.432100000000002,-85.52712477947303
29.4322,-85.52716311136062
29.4323,-85.52720141545433
29.4324,-85.52723969177755
29.4325,-85.52727794035367
29.4326,-85.52731616120604
29.4327,-85.52735435435798
29.432800000000004,-85.5273925198328
29.4329,-85.527430658623
29.433,-85.52746877004881
29.433100000000003,-85.52750685390987
29.4332,-85.52754491023
29.433300000000003,-85.52758293903305
29.433400000000002,-85.52762094034279
29.4335,-85.52765891418298
29.433600000000002,-85.52769686057735
29.4337,-85.52773477954965
29.4338,-85.52777267112353
29.4339,-85.52781053532267
29.434,-85.52784837217072
29.4341,-85.5278861816913
29.4342,-85.52792396390797
29.434300000000004,-85.52796171884431
29.4344,-85.52799944652386
29.4345,-85.52803714697015
29.434600000000003,-85.52807482020664
29.4347,-85.52811246625681
29.434800000000003,-85.52815008514412
29.434900000000003,-85.52818767689195
29.435,-85.52822524152371
29.435100000000002,-85.52826277906276
29.435200000000002,-85.52830028953245
