# Analysis start time: 				19969.760000000002 ms
# Analysis stop time:				21377.960000000003 ms
# Upper limit for maxima:			50.0 mV
# Lower limit for maxima:			-10.0 mV
# Upper limit for minima:			-50.0 mV
# Lower limit for minima:			-90.0 mV
# Maximum peak half width:			250.0 ms
# Minimum peak amplitude:			50.0 mV
# Running average window size:		25
# Window multiplier for derivative:	1.0
# Window multiplier for maxima:		4.0
# Window multiplier for minima:		16.0
# Time (ms)	Averaged signal (mV)	Filtered average (mV)
-6.674000e+01	-5.887757e+01	-5.887888e+01
-6.672000e+01	-5.887553e+01	-5.887486e+01
-6.670000e+01	-5.887707e+01	-5.887023e+01
-6.668000e+01	-5.886993e+01	-5.886564e+01
-6.666000e+01	-5.887095e+01	-5.886166e+01
-6.664000e+01	-5.886385e+01	-5.885845e+01
-6.662000e+01	-5.885723e+01	-5.885561e+01
-6.660000e+01	-5.885010e+01	-5.885344e+01
-6.658000e+01	-5.884145e+01	-5.885127e+01
-6.656000e+01	-5.884145e+01	-5.884927e+01
-6.654000e+01	-5.883842e+01	-5.884700e+01
-6.652000e+01	-5.883892e+01	-5.884486e+01
-6.650000e+01	-5.883890e+01	-5.884287e+01
-6.648000e+01	-5.884248e+01	-5.884092e+01
-6.646000e+01	-5.884502e+01	-5.883971e+01
-6.644000e+01	-5.884655e+01	-5.883929e+01
-6.642000e+01	-5.884755e+01	-5.883866e+01
-6.640000e+01	-5.884347e+01	-5.883902e+01
-6.638000e+01	-5.884402e+01	-5.883942e+01
-6.636000e+01	-5.883790e+01	-5.884013e+01
-6.634000e+01	-5.883638e+01	-5.884111e+01
-6.632000e+01	-5.883485e+01	-5.884153e+01
-6.630000e+01	-5.883637e+01	-5.884195e+01
-6.628000e+01	-5.883485e+01	-5.884202e+01
-6.626000e+01	-5.883993e+01	-5.884197e+01
-6.624000e+01	-5.884703e+01	-5.884174e+01
-6.622000e+01	-5.884297e+01	-5.884199e+01
-6.620000e+01	-5.884147e+01	-5.884227e+01
-6.618000e+01	-5.884907e+01	-5.884256e+01
-6.616000e+01	-5.884502e+01	-5.884264e+01
-6.614000e+01	-5.884805e+01	-5.884277e+01
-6.612000e+01	-5.884498e+01	-5.884255e+01
-6.610000e+01	-5.883738e+01	-5.884181e+01
-6.608000e+01	-5.883788e+01	-5.884038e+01
-6.606000e+01	-5.883585e+01	-5.883826e+01
-6.604000e+01	-5.883583e+01	-5.883553e+01
-6.602000e+01	-5.883485e+01	-5.883227e+01
-6.600000e+01	-5.883433e+01	-5.882870e+01
-6.598000e+01	-5.882570e+01	-5.882528e+01
-6.596000e+01	-5.882263e+01	-5.882148e+01
-6.594000e+01	-5.881907e+01	-5.881755e+01
-6.592000e+01	-5.881957e+01	-5.881407e+01
-6.590000e+01	-5.880892e+01	-5.881089e+01
-6.588000e+01	-5.880738e+01	-5.880850e+01
-6.586000e+01	-5.880027e+01	-5.880619e+01
-6.584000e+01	-5.879875e+01	-5.880404e+01
-6.582000e+01	-5.879670e+01	-5.880247e+01
-6.580000e+01	-5.879770e+01	-5.880128e+01
-6.578000e+01	-5.879520e+01	-5.880012e+01
-6.576000e+01	-5.879773e+01	-5.879926e+01
-6.574000e+01	-5.879923e+01	-5.879875e+01
-6.572000e+01	-5.880077e+01	-5.879812e+01
-6.570000e+01	-5.880180e+01	-5.879779e+01
-6.568000e+01	-5.880585e+01	-5.879765e+01
-6.566000e+01	-5.880280e+01	-5.879791e+01
-6.564000e+01	-5.879872e+01	-5.879786e+01
-6.562000e+01	-5.880128e+01	-5.879775e+01
-6.560000e+01	-5.879722e+01	-5.879758e+01
-6.558000e+01	-5.879212e+01	-5.879713e+01
-6.556000e+01	-5.878703e+01	-5.879632e+01
-6.554000e+01	-5.879058e+01	-5.879522e+01
-6.552000e+01	-5.879058e+01	-5.879330e+01
-6.550000e+01	-5.879160e+01	-5.879098e+01
-6.548000e+01	-5.879212e+01	-5.878817e+01
-6.546000e+01	-5.878957e+01	-5.878497e+01
-6.544000e+01	-5.878700e+01	-5.878191e+01
-6.542000e+01	-5.878448e+01	-5.877891e+01
-6.540000e+01	-5.878042e+01	-5.877571e+01
-6.538000e+01	-5.877837e+01	-5.877241e+01
-6.536000e+01	-5.876772e+01	-5.876930e+01
-6.534000e+01	-5.876210e+01	-5.876580e+01
-6.532000e+01	-5.875548e+01	-5.876179e+01
-6.530000e+01	-5.874938e+01	-5.875742e+01
-6.528000e+01	-5.874788e+01	-5.875275e+01
-6.526000e+01	-5.874582e+01	-5.874804e+01
-6.524000e+01	-5.874585e+01	-5.874359e+01
-6.522000e+01	-5.874685e+01	-5.873987e+01
-6.520000e+01	-5.873972e+01	-5.873672e+01
-6.518000e+01	-5.873820e+01	-5.873386e+01
-6.516000e+01	-5.873517e+01	-5.873145e+01
-6.514000e+01	-5.872853e+01	-5.872932e+01
-6.512000e+01	-5.872293e+01	-5.872739e+01
-6.510000e+01	-5.872142e+01	-5.872585e+01
-6.508000e+01	-5.872040e+01	-5.872452e+01
-6.506000e+01	-5.871683e+01	-5.872361e+01
-6.504000e+01	-5.872293e+01	-5.872350e+01
-6.502000e+01	-5.872600e+01	-5.872391e+01
-6.500000e+01	-5.872853e+01	-5.872471e+01
-6.498000e+01	-5.872498e+01	-5.872572e+01
-6.496000e+01	-5.872142e+01	-5.872641e+01
-6.494000e+01	-5.872293e+01	-5.872685e+01
-6.492000e+01	-5.872345e+01	-5.872691e+01
-6.490000e+01	-5.872650e+01	-5.872722e+01
-6.488000e+01	-5.873567e+01	-5.872710e+01
-6.486000e+01	-5.873360e+01	-5.872684e+01
-6.484000e+01	-5.873772e+01	-5.872610e+01
-6.482000e+01	-5.873615e+01	-5.872496e+01
-6.480000e+01	-5.872447e+01	-5.872316e+01
-6.478000e+01	-5.871733e+01	-5.872134e+01
-6.476000e+01	-5.870918e+01	-5.871929e+01
-6.474000e+01	-5.870412e+01	-5.871747e+01
-6.472000e+01	-5.871075e+01	-5.871520e+01
-6.470000e+01	-5.870870e+01	-5.871181e+01
-6.468000e+01	-5.871430e+01	-5.870793e+01
-6.466000e+01	-5.870820e+01	-5.870372e+01
-6.464000e+01	-5.870667e+01	-5.869954e+01
-6.462000e+01	-5.869802e+01	-5.869603e+01
-6.460000e+01	-5.869598e+01	-5.869299e+01
-6.458000e+01	-5.869242e+01	-5.869031e+01
-6.456000e+01	-5.868938e+01	-5.868822e+01
-6.454000e+01	-5.868530e+01	-5.868585e+01
-6.452000e+01	-5.868377e+01	-5.868349e+01
-6.450000e+01	-5.867410e+01	-5.868088e+01
-6.448000e+01	-5.866802e+01	-5.867807e+01
-6.446000e+01	-5.867308e+01	-5.867656e+01
-6.444000e+01	-5.867563e+01	-5.867574e+01
-6.442000e+01	-5.867715e+01	-5.867603e+01
-6.440000e+01	-5.867818e+01	-5.867645e+01
-6.438000e+01	-5.867868e+01	-5.867777e+01
-6.436000e+01	-5.867412e+01	-5.867934e+01
-6.434000e+01	-5.867972e+01	-5.868131e+01
-6.432000e+01	-5.867917e+01	-5.868297e+01
-6.430000e+01	-5.868275e+01	-5.868463e+01
-6.428000e+01	-5.868478e+01	-5.868560e+01
-6.426000e+01	-5.868937e+01	-5.868643e+01
-6.424000e+01	-5.869648e+01	-5.868638e+01
-6.422000e+01	-5.869190e+01	-5.868507e+01
-6.420000e+01	-5.868835e+01	-5.868380e+01
-6.418000e+01	-5.868580e+01	-5.868238e+01
-6.416000e+01	-5.868837e+01	-5.868089e+01
-6.414000e+01	-5.868123e+01	-5.867907e+01
-6.412000e+01	-5.867312e+01	-5.867661e+01
-6.410000e+01	-5.866497e+01	-5.867319e+01
-6.408000e+01	-5.866495e+01	-5.867004e+01
-6.406000e+01	-5.865885e+01	-5.866642e+01
-6.404000e+01	-5.866192e+01	-5.866299e+01
-6.402000e+01	-5.865783e+01	-5.865939e+01
-6.400000e+01	-5.865528e+01	-5.865620e+01
-6.398000e+01	-5.866038e+01	-5.865337e+01
-6.396000e+01	-5.865530e+01	-5.865114e+01
-6.394000e+01	-5.865123e+01	-5.864885e+01
-6.392000e+01	-5.864408e+01	-5.864682e+01
-6.390000e+01	-5.864002e+01	-5.864538e+01
-6.388000e+01	-5.864155e+01	-5.864368e+01
-6.386000e+01	-5.864458e+01	-5.864194e+01
-6.384000e+01	-5.863802e+01	-5.863970e+01
-6.382000e+01	-5.863852e+01	-5.863745e+01
-6.380000e+01	-5.863340e+01	-5.863509e+01
-6.378000e+01	-5.863445e+01	-5.863300e+01
-6.376000e+01	-5.863088e+01	-5.863077e+01
-6.374000e+01	-5.863493e+01	-5.862850e+01
-6.372000e+01	-5.862477e+01	-5.862602e+01
-6.370000e+01	-5.862477e+01	-5.862344e+01
-6.368000e+01	-5.862068e+01	-5.862071e+01
-6.366000e+01	-5.861663e+01	-5.861790e+01
-6.364000e+01	-5.861763e+01	-5.861522e+01
-6.362000e+01	-5.861207e+01	-5.861307e+01
-6.360000e+01	-5.861153e+01	-5.861151e+01
-6.358000e+01	-5.861105e+01	-5.860955e+01
-6.356000e+01	-5.860545e+01	-5.860765e+01
-6.354000e+01	-5.860192e+01	-5.860544e+01
-6.352000e+01	-5.859833e+01	-5.860363e+01
-6.350000e+01	-5.859375e+01	-5.860230e+01
-6.348000e+01	-5.860242e+01	-5.860130e+01
-6.346000e+01	-5.860343e+01	-5.860029e+01
-6.344000e+01	-5.860650e+01	-5.859962e+01
-6.342000e+01	-5.860495e+01	-5.859882e+01
-6.340000e+01	-5.860088e+01	-5.859764e+01
-6.338000e+01	-5.859477e+01	-5.859644e+01
-6.336000e+01	-5.858918e+01	-5.859507e+01
-6.334000e+01	-5.859020e+01	-5.859358e+01
-6.332000e+01	-5.859175e+01	-5.859223e+01
-6.330000e+01	-5.859528e+01	-5.859068e+01
-6.328000e+01	-5.859427e+01	-5.858895e+01
-6.326000e+01	-5.858615e+01	-5.858704e+01
-6.324000e+01	-5.858868e+01	-5.858450e+01
-6.322000e+01	-5.858207e+01	-5.858292e+01
-6.320000e+01	-5.857647e+01	-5.858106e+01
-6.318000e+01	-5.857393e+01	-5.857924e+01
-6.316000e+01	-5.857493e+01	-5.857781e+01
-6.314000e+01	-5.857645e+01	-5.857638e+01
-6.312000e+01	-5.857392e+01	-5.857473e+01
-6.310000e+01	-5.857543e+01	-5.857287e+01
-6.308000e+01	-5.857343e+01	-5.857144e+01
-6.306000e+01	-5.857137e+01	-5.857007e+01
-6.304000e+01	-5.856933e+01	-5.856869e+01
-6.302000e+01	-5.856577e+01	-5.856707e+01
-6.300000e+01	-5.856783e+01	-5.856483e+01
-6.298000e+01	-5.855660e+01	-5.856262e+01
-6.296000e+01	-5.856018e+01	-5.856028e+01
-6.294000e+01	-5.856423e+01	-5.855803e+01
-6.292000e+01	-5.855917e+01	-5.855571e+01
-6.290000e+01	-5.855712e+01	-5.855374e+01
-6.288000e+01	-5.855508e+01	-5.855165e+01
-6.286000e+01	-5.855103e+01	-5.854966e+01
-6.284000e+01	-5.854085e+01	-5.854818e+01
-6.282000e+01	-5.853628e+01	-5.854653e+01
-6.280000e+01	-5.853680e+01	-5.854494e+01
-6.278000e+01	-5.853935e+01	-5.854324e+01
-6.276000e+01	-5.854238e+01	-5.854146e+01
-6.274000e+01	-5.854697e+01	-5.854005e+01
-6.272000e+01	-5.854647e+01	-5.853830e+01
-6.270000e+01	-5.854087e+01	-5.853687e+01
-6.268000e+01	-5.853882e+01	-5.853608e+01
-6.266000e+01	-5.853273e+01	-5.853552e+01
-6.264000e+01	-5.853627e+01	-5.853510e+01
-6.262000e+01	-5.853322e+01	-5.853461e+01
-6.260000e+01	-5.852663e+01	-5.853386e+01
-6.258000e+01	-5.852813e+01	-5.853218e+01
-6.256000e+01	-5.852662e+01	-5.852986e+01
-6.254000e+01	-5.852815e+01	-5.852709e+01
-6.252000e+01	-5.852863e+01	-5.852417e+01
-6.250000e+01	-5.852813e+01	-5.852124e+01
-6.248000e+01	-5.852460e+01	-5.851875e+01
-6.246000e+01	-5.852355e+01	-5.851697e+01
-6.244000e+01	-5.851948e+01	-5.851510e+01
-6.242000e+01	-5.851188e+01	-5.851331e+01
-6.240000e+01	-5.850627e+01	-5.851149e+01
-6.238000e+01	-5.850322e+01	-5.851030e+01
-6.236000e+01	-5.850070e+01	-5.850917e+01
-6.234000e+01	-5.850120e+01	-5.850785e+01
-6.232000e+01	-5.850118e+01	-5.850712e+01
-6.230000e+01	-5.850375e+01	-5.850654e+01
-6.228000e+01	-5.850627e+01	-5.850599e+01
-6.226000e+01	-5.851035e+01	-5.850568e+01
-6.224000e+01	-5.851237e+01	-5.850524e+01
-6.222000e+01	-5.850577e+01	-5.850457e+01
-6.220000e+01	-5.850627e+01	-5.850386e+01
-6.218000e+01	-5.850728e+01	-5.850285e+01
-6.216000e+01	-5.850525e+01	-5.850111e+01
-6.214000e+01	-5.850118e+01	-5.849915e+01
-6.212000e+01	-5.850015e+01	-5.849647e+01
-6.210000e+01	-5.849812e+01	-5.849360e+01
-6.208000e+01	-5.848898e+01	-5.849026e+01
-6.206000e+01	-5.848237e+01	-5.848642e+01
-6.204000e+01	-5.848033e+01	-5.848269e+01
-6.202000e+01	-5.847422e+01	-5.847891e+01
-6.200000e+01	-5.847320e+01	-5.847560e+01
-6.198000e+01	-5.847168e+01	-5.847259e+01
-6.196000e+01	-5.846912e+01	-5.846957e+01
-6.194000e+01	-5.846812e+01	-5.846740e+01
-6.192000e+01	-5.846963e+01	-5.846578e+01
-6.190000e+01	-5.846302e+01	-5.846501e+01
-6.188000e+01	-5.846558e+01	-5.846478e+01
-6.186000e+01	-5.845948e+01	-5.846539e+01
-6.184000e+01	-5.846098e+01	-5.846676e+01
-6.182000e+01	-5.846507e+01	-5.846818e+01
-6.180000e+01	-5.846403e+01	-5.846898e+01
-6.178000e+01	-5.846812e+01	-5.846953e+01
-6.176000e+01	-5.846913e+01	-5.846969e+01
-6.174000e+01	-5.847422e+01	-5.846965e+01
-6.172000e+01	-5.847830e+01	-5.846947e+01
-6.170000e+01	-5.847475e+01	-5.846911e+01
-6.168000e+01	-5.847828e+01	-5.846824e+01
-6.166000e+01	-5.847423e+01	-5.846748e+01
-6.164000e+01	-5.847167e+01	-5.846602e+01
-6.162000e+01	-5.846558e+01	-5.846482e+01
-6.160000e+01	-5.845745e+01	-5.846384e+01
-6.158000e+01	-5.844982e+01	-5.846277e+01
-6.156000e+01	-5.845285e+01	-5.846171e+01
-6.154000e+01	-5.845438e+01	-5.845982e+01
-6.152000e+01	-5.845388e+01	-5.845795e+01
-6.150000e+01	-5.845438e+01	-5.845578e+01
-6.148000e+01	-5.845337e+01	-5.845371e+01
-6.146000e+01	-5.845133e+01	-5.845175e+01
-6.144000e+01	-5.845642e+01	-5.844954e+01
-6.142000e+01	-5.845542e+01	-5.844767e+01
-6.140000e+01	-5.845948e+01	-5.844599e+01
-6.138000e+01	-5.845640e+01	-5.844448e+01
-6.136000e+01	-5.844168e+01	-5.844268e+01
-6.134000e+01	-5.843455e+01	-5.844029e+01
-6.132000e+01	-5.842792e+01	-5.843741e+01
-6.130000e+01	-5.843098e+01	-5.843480e+01
-6.128000e+01	-5.842640e+01	-5.843190e+01
-6.126000e+01	-5.842538e+01	-5.842883e+01
-6.124000e+01	-5.842387e+01	-5.842597e+01
-6.122000e+01	-5.842435e+01	-5.842379e+01
-6.120000e+01	-5.842540e+01	-5.842203e+01
-6.118000e+01	-5.842537e+01	-5.842087e+01
-6.116000e+01	-5.842132e+01	-5.842016e+01
-6.114000e+01	-5.841775e+01	-5.842036e+01
-6.112000e+01	-5.841725e+01	-5.842074e+01
-6.110000e+01	-5.841878e+01	-5.842031e+01
-6.108000e+01	-5.841725e+01	-5.841961e+01
-6.106000e+01	-5.841268e+01	-5.841855e+01
-6.104000e+01	-5.841827e+01	-5.841729e+01
-6.102000e+01	-5.842335e+01	-5.841619e+01
-6.100000e+01	-5.842542e+01	-5.841496e+01
-6.098000e+01	-5.841827e+01	-5.841349e+01
-6.096000e+01	-5.841217e+01	-5.841188e+01
-6.094000e+01	-5.841063e+01	-5.840992e+01
-6.092000e+01	-5.840658e+01	-5.840793e+01
-6.090000e+01	-5.839995e+01	-5.840573e+01
-6.088000e+01	-5.839895e+01	-5.840339e+01
-6.086000e+01	-5.840098e+01	-5.840126e+01
-6.084000e+01	-5.839843e+01	-5.839922e+01
-6.082000e+01	-5.839537e+01	-5.839706e+01
-6.080000e+01	-5.839998e+01	-5.839441e+01
-6.078000e+01	-5.839082e+01	-5.839192e+01
-6.076000e+01	-5.838725e+01	-5.838990e+01
-6.074000e+01	-5.838472e+01	-5.838792e+01
-6.072000e+01	-5.838268e+01	-5.838547e+01
-6.070000e+01	-5.838673e+01	-5.838306e+01
-6.068000e+01	-5.838623e+01	-5.838070e+01
-6.066000e+01	-5.838523e+01	-5.837832e+01
-6.064000e+01	-5.838217e+01	-5.837604e+01
-6.062000e+01	-5.837453e+01	-5.837404e+01
-6.060000e+01	-5.837048e+01	-5.837296e+01
-6.058000e+01	-5.836642e+01	-5.837208e+01
-6.056000e+01	-5.836490e+01	-5.837138e+01
-6.054000e+01	-5.836385e+01	-5.837094e+01
-6.052000e+01	-5.836030e+01	-5.836988e+01
-6.050000e+01	-5.836433e+01	-5.836870e+01
-6.048000e+01	-5.837045e+01	-5.836740e+01
-6.046000e+01	-5.836892e+01	-5.836607e+01
-6.044000e+01	-5.837200e+01	-5.836514e+01
-6.042000e+01	-5.837505e+01	-5.836450e+01
-6.040000e+01	-5.837248e+01	-5.836439e+01
-6.038000e+01	-5.837150e+01	-5.836409e+01
-6.036000e+01	-5.836183e+01	-5.836331e+01
-6.034000e+01	-5.835773e+01	-5.836209e+01
-6.032000e+01	-5.835165e+01	-5.836055e+01
-6.030000e+01	-5.835265e+01	-5.835904e+01
-6.028000e+01	-5.835573e+01	-5.835738e+01
-6.026000e+01	-5.835523e+01	-5.835541e+01
-6.024000e+01	-5.835573e+01	-5.835366e+01
-6.022000e+01	-5.835522e+01	-5.835275e+01
-6.020000e+01	-5.835470e+01	-5.835182e+01
-6.018000e+01	-5.835268e+01	-5.835114e+01
-6.016000e+01	-5.834502e+01	-5.835141e+01
-6.014000e+01	-5.834657e+01	-5.835172e+01
-6.012000e+01	-5.834758e+01	-5.835209e+01
-6.010000e+01	-5.835113e+01	-5.835193e+01
-6.008000e+01	-5.835265e+01	-5.835092e+01
-6.006000e+01	-5.835008e+01	-5.834914e+01
-6.004000e+01	-5.835060e+01	-5.834676e+01
-6.002000e+01	-5.835062e+01	-5.834417e+01
-6.000000e+01	-5.835013e+01	-5.834152e+01
-5.998000e+01	-5.834198e+01	-5.833855e+01
-5.996000e+01	-5.834043e+01	-5.833555e+01
-5.994000e+01	-5.833993e+01	-5.833283e+01
-5.992000e+01	-5.832723e+01	-5.833008e+01
-5.990000e+01	-5.832217e+01	-5.832704e+01
-5.988000e+01	-5.831707e+01	-5.832415e+01
-5.986000e+01	-5.831045e+01	-5.832123e+01
-5.984000e+01	-5.831248e+01	-5.831855e+01
-5.982000e+01	-5.831097e+01	-5.831631e+01
-5.980000e+01	-5.831400e+01	-5.831460e+01
-5.978000e+01	-5.831603e+01	-5.831363e+01
-5.976000e+01	-5.831350e+01	-5.831300e+01
-5.974000e+01	-5.831808e+01	-5.831299e+01
-5.972000e+01	-5.831908e+01	-5.831320e+01
-5.970000e+01	-5.831553e+01	-5.831416e+01
-5.968000e+01	-5.831553e+01	-5.831556e+01
-5.966000e+01	-5.831297e+01	-5.831654e+01
-5.964000e+01	-5.831145e+01	-5.831766e+01
-5.962000e+01	-5.831400e+01	-5.831819e+01
-5.960000e+01	-5.831807e+01	-5.831746e+01
-5.958000e+01	-5.832012e+01	-5.831641e+01
-5.956000e+01	-5.831707e+01	-5.831455e+01
-5.954000e+01	-5.831300e+01	-5.831221e+01
-5.952000e+01	-5.831603e+01	-5.830970e+01
-5.950000e+01	-5.831552e+01	-5.830688e+01
-5.948000e+01	-5.831247e+01	-5.830423e+01
-5.946000e+01	-5.830433e+01	-5.830167e+01
-5.944000e+01	-5.830077e+01	-5.829877e+01
-5.942000e+01	-5.829568e+01	-5.829636e+01
-5.940000e+01	-5.828348e+01	-5.829392e+01
-5.938000e+01	-5.827890e+01	-5.829121e+01
-5.936000e+01	-5.828248e+01	-5.828873e+01
-5.934000e+01	-5.827943e+01	-5.828690e+01
-5.932000e+01	-5.828197e+01	-5.828559e+01
-5.930000e+01	-5.828603e+01	-5.828471e+01
-5.928000e+01	-5.828703e+01	-5.828398e+01
-5.926000e+01	-5.828655e+01	-5.828363e+01
-5.924000e+01	-5.828655e+01	-5.828373e+01
-5.922000e+01	-5.828655e+01	-5.828397e+01
-5.920000e+01	-5.829010e+01	-5.828421e+01
-5.918000e+01	-5.828297e+01	-5.828447e+01
-5.916000e+01	-5.828043e+01	-5.828458e+01
-5.914000e+01	-5.828298e+01	-5.828353e+01
-5.912000e+01	-5.828348e+01	-5.828147e+01
-5.910000e+01	-5.827993e+01	-5.827879e+01
-5.908000e+01	-5.827792e+01	-5.827494e+01
-5.906000e+01	-5.827180e+01	-5.827055e+01
-5.904000e+01	-5.826722e+01	-5.826610e+01
-5.902000e+01	-5.826620e+01	-5.826108e+01
-5.900000e+01	-5.826112e+01	-5.825578e+01
-5.898000e+01	-5.825805e+01	-5.825074e+01
-5.896000e+01	-5.824942e+01	-5.824648e+01
-5.894000e+01	-5.824128e+01	-5.824230e+01
-5.892000e+01	-5.823060e+01	-5.823833e+01
-5.890000e+01	-5.822500e+01	-5.823449e+01
-5.888000e+01	-5.822095e+01	-5.823129e+01
-5.886000e+01	-5.821943e+01	-5.822864e+01
-5.884000e+01	-5.822247e+01	-5.822686e+01
-5.882000e+01	-5.822348e+01	-5.822539e+01
-5.880000e+01	-5.822093e+01	-5.822383e+01
-5.878000e+01	-5.822753e+01	-5.822245e+01
-5.876000e+01	-5.823213e+01	-5.822178e+01
-5.874000e+01	-5.823058e+01	-5.822126e+01
-5.872000e+01	-5.821993e+01	-5.822143e+01
-5.870000e+01	-5.822602e+01	-5.822148e+01
-5.868000e+01	-5.822095e+01	-5.822104e+01
-5.866000e+01	-5.822090e+01	-5.821994e+01
-5.864000e+01	-5.821890e+01	-5.821856e+01
-5.862000e+01	-5.821840e+01	-5.821690e+01
-5.860000e+01	-5.820820e+01	-5.821510e+01
-5.858000e+01	-5.820772e+01	-5.821291e+01
-5.856000e+01	-5.821075e+01	-5.821061e+01
-5.854000e+01	-5.821127e+01	-5.820772e+01
-5.852000e+01	-5.820667e+01	-5.820519e+01
-5.850000e+01	-5.820718e+01	-5.820315e+01
-5.848000e+01	-5.819907e+01	-5.820122e+01
-5.846000e+01	-5.819650e+01	-5.819884e+01
-5.844000e+01	-5.819855e+01	-5.819702e+01
-5.842000e+01	-5.819903e+01	-5.819539e+01
-5.840000e+01	-5.819548e+01	-5.819441e+01
-5.838000e+01	-5.819092e+01	-5.819315e+01
-5.836000e+01	-5.818432e+01	-5.819199e+01
-5.834000e+01	-5.818685e+01	-5.819036e+01
-5.832000e+01	-5.818483e+01	-5.818877e+01
-5.830000e+01	-5.818837e+01	-5.818743e+01
-5.828000e+01	-5.818787e+01	-5.818638e+01
-5.826000e+01	-5.818633e+01	-5.818556e+01
-5.824000e+01	-5.818683e+01	-5.818439e+01
-5.822000e+01	-5.818633e+01	-5.818247e+01
-5.820000e+01	-5.818583e+01	-5.818011e+01
-5.818000e+01	-5.818073e+01	-5.817781e+01
-5.816000e+01	-5.817007e+01	-5.817494e+01
-5.814000e+01	-5.817263e+01	-5.817188e+01
-5.812000e+01	-5.817160e+01	-5.816908e+01
-5.810000e+01	-5.816853e+01	-5.816565e+01
-5.808000e+01	-5.816497e+01	-5.816183e+01
-5.806000e+01	-5.816192e+01	-5.815833e+01
-5.804000e+01	-5.815632e+01	-5.815596e+01
-5.802000e+01	-5.814362e+01	-5.815381e+01
-5.800000e+01	-5.814465e+01	-5.815192e+01
-5.798000e+01	-5.814413e+01	-5.815028e+01
-5.796000e+01	-5.814360e+01	-5.814891e+01
-5.794000e+01	-5.814005e+01	-5.814712e+01
-5.792000e+01	-5.814868e+01	-5.814521e+01
-5.790000e+01	-5.815023e+01	-5.814308e+01
-5.788000e+01	-5.814158e+01	-5.814140e+01
-5.786000e+01	-5.814360e+01	-5.813974e+01
-5.784000e+01	-5.815377e+01	-5.813851e+01
-5.782000e+01	-5.815023e+01	-5.813746e+01
-5.780000e+01	-5.813700e+01	-5.813703e+01
-5.778000e+01	-5.813343e+01	-5.813657e+01
-5.776000e+01	-5.812785e+01	-5.813565e+01
-5.774000e+01	-5.812430e+01	-5.813490e+01
-5.772000e+01	-5.811970e+01	-5.813385e+01
-5.770000e+01	-5.812937e+01	-5.813272e+01
-5.768000e+01	-5.813292e+01	-5.813116e+01
-5.766000e+01	-5.813090e+01	-5.813039e+01
-5.764000e+01	-5.813088e+01	-5.813007e+01
-5.762000e+01	-5.813650e+01	-5.812953e+01
-5.760000e+01	-5.813497e+01	-5.812933e+01
-5.758000e+01	-5.813648e+01	-5.812933e+01
-5.756000e+01	-5.812988e+01	-5.812909e+01
-5.754000e+01	-5.812937e+01	-5.812805e+01
-5.752000e+01	-5.812530e+01	-5.812695e+01
-5.750000e+01	-5.812073e+01	-5.812525e+01
-5.748000e+01	-5.812327e+01	-5.812324e+01
-5.746000e+01	-5.812277e+01	-5.812122e+01
-5.744000e+01	-5.812532e+01	-5.811969e+01
-5.742000e+01	-5.812123e+01	-5.811846e+01
-5.740000e+01	-5.811665e+01	-5.811777e+01
-5.738000e+01	-5.811057e+01	-5.811714e+01
-5.736000e+01	-5.810293e+01	-5.811704e+01
-5.734000e+01	-5.810903e+01	-5.811683e+01
-5.732000e+01	-5.811360e+01	-5.811688e+01
-5.730000e+01	-5.811717e+01	-5.811635e+01
-5.728000e+01	-5.811563e+01	-5.811513e+01
-5.726000e+01	-5.812072e+01	-5.811354e+01
-5.724000e+01	-5.812277e+01	-5.811161e+01
-5.722000e+01	-5.811665e+01	-5.810998e+01
-5.720000e+01	-5.811615e+01	-5.810823e+01
-5.718000e+01	-5.811565e+01	-5.810674e+01
-5.716000e+01	-5.810393e+01	-5.810522e+01
-5.714000e+01	-5.809935e+01	-5.810289e+01
-5.712000e+01	-5.809273e+01	-5.810006e+01
-5.710000e+01	-5.808968e+01	-5.809672e+01
-5.708000e+01	-5.808310e+01	-5.809292e+01
-5.706000e+01	-5.808107e+01	-5.808898e+01
-5.704000e+01	-5.808817e+01	-5.808536e+01
-5.702000e+01	-5.808817e+01	-5.808194e+01
-5.700000e+01	-5.808665e+01	-5.807894e+01
-5.698000e+01	-5.808055e+01	-5.807629e+01
-5.696000e+01	-5.807852e+01	-5.807407e+01
-5.694000e+01	-5.807392e+01	-5.807274e+01
-5.692000e+01	-5.806632e+01	-5.807181e+01
-5.690000e+01	-5.807035e+01	-5.807083e+01
-5.688000e+01	-5.806730e+01	-5.807022e+01
-5.686000e+01	-5.805915e+01	-5.806966e+01
-5.684000e+01	-5.806477e+01	-5.806900e+01
-5.682000e+01	-5.806885e+01	-5.806809e+01
-5.680000e+01	-5.806833e+01	-5.806746e+01
-5.678000e+01	-5.806578e+01	-5.806760e+01
-5.676000e+01	-5.806885e+01	-5.806782e+01
-5.674000e+01	-5.807447e+01	-5.806810e+01
-5.672000e+01	-5.807240e+01	-5.806840e+01
-5.670000e+01	-5.806682e+01	-5.806852e+01
-5.668000e+01	-5.807038e+01	-5.806798e+01
-5.666000e+01	-5.806933e+01	-5.806691e+01
-5.664000e+01	-5.806580e+01	-5.806601e+01
-5.662000e+01	-5.806275e+01	-5.806489e+01
-5.660000e+01	-5.806478e+01	-5.806296e+01
-5.658000e+01	-5.806477e+01	-5.806112e+01
