# Analysis start time: 				19969.760000000002 ms
# Analysis stop time:				25038.879999999997 ms
# Upper limit for maxima:			50.0 mV
# Lower limit for maxima:			-10.0 mV
# Upper limit for minima:			-50.0 mV
# Lower limit for minima:			-90.0 mV
# Maximum peak half width:			250.0 ms
# Minimum peak amplitude:			50.0 mV
# Running average window size:		25
# Window multiplier for derivative:	1.0
# Window multiplier for maxima:		4.0
# Window multiplier for minima:		16.0
# Time (ms)	Averaged signal (mV)	Filtered average (mV)
-1.757600e+02	-2.074217e+01	-2.073956e+01
-1.757400e+02	-2.076620e+01	-2.076439e+01
-1.757200e+02	-2.079023e+01	-2.078894e+01
-1.757000e+02	-2.081641e+01	-2.081337e+01
-1.756800e+02	-2.083702e+01	-2.083767e+01
-1.756600e+02	-2.085977e+01	-2.086203e+01
-1.756400e+02	-2.088522e+01	-2.088623e+01
-1.756200e+02	-2.090887e+01	-2.091048e+01
-1.756000e+02	-2.093583e+01	-2.093457e+01
-1.755800e+02	-2.095910e+01	-2.095864e+01
-1.755600e+02	-2.098478e+01	-2.098300e+01
-1.755400e+02	-2.101148e+01	-2.100767e+01
-1.755200e+02	-2.103030e+01	-2.103255e+01
-1.755000e+02	-2.105470e+01	-2.105794e+01
-1.754800e+02	-2.108091e+01	-2.108343e+01
-1.754600e+02	-2.110417e+01	-2.110903e+01
-1.754400e+02	-2.113240e+01	-2.113481e+01
-1.754200e+02	-2.115910e+01	-2.116036e+01
-1.754000e+02	-2.118608e+01	-2.118580e+01
-1.753800e+02	-2.121250e+01	-2.121123e+01
-1.753600e+02	-2.124063e+01	-2.123665e+01
-1.753400e+02	-2.126782e+01	-2.126219e+01
-1.753200e+02	-2.129072e+01	-2.128782e+01
-1.753000e+02	-2.131552e+01	-2.131340e+01
-1.752800e+02	-2.134158e+01	-2.133914e+01
-1.752600e+02	-2.136244e+01	-2.136457e+01
-1.752400e+02	-2.138762e+01	-2.138994e+01
-1.752200e+02	-2.141178e+01	-2.141535e+01
-1.752000e+02	-2.143757e+01	-2.144040e+01
-1.751800e+02	-2.146404e+01	-2.146546e+01
-1.751600e+02	-2.148997e+01	-2.149079e+01
-1.751400e+02	-2.151705e+01	-2.151611e+01
-1.751200e+02	-2.154223e+01	-2.154166e+01
-1.751000e+02	-2.156906e+01	-2.156756e+01
-1.750800e+02	-2.159232e+01	-2.159370e+01
-1.750600e+02	-2.162018e+01	-2.161969e+01
-1.750400e+02	-2.164651e+01	-2.164558e+01
-1.750200e+02	-2.167180e+01	-2.167154e+01
-1.750000e+02	-2.169659e+01	-2.169722e+01
-1.749800e+02	-2.172127e+01	-2.172268e+01
-1.749600e+02	-2.174924e+01	-2.174813e+01
-1.749400e+02	-2.177722e+01	-2.177365e+01
-1.749200e+02	-2.179959e+01	-2.179916e+01
-1.749000e+02	-2.182720e+01	-2.182463e+01
-1.748800e+02	-2.185071e+01	-2.185019e+01
-1.748600e+02	-2.187372e+01	-2.187581e+01
-1.748400e+02	-2.189763e+01	-2.190138e+01
-1.748200e+02	-2.192383e+01	-2.192668e+01
-1.748000e+02	-2.195078e+01	-2.195211e+01
-1.747800e+02	-2.197672e+01	-2.197746e+01
-1.747600e+02	-2.200253e+01	-2.200265e+01
-1.747400e+02	-2.203154e+01	-2.202787e+01
-1.747200e+02	-2.205569e+01	-2.205285e+01
-1.747000e+02	-2.207947e+01	-2.207796e+01
-1.746800e+02	-2.210489e+01	-2.210336e+01
-1.746600e+02	-2.213033e+01	-2.212883e+01
-1.746400e+02	-2.215488e+01	-2.215457e+01
-1.746200e+02	-2.217764e+01	-2.218018e+01
-1.746000e+02	-2.220344e+01	-2.220575e+01
-1.745800e+02	-2.222964e+01	-2.223118e+01
-1.745600e+02	-2.225367e+01	-2.225656e+01
-1.745400e+02	-2.228025e+01	-2.228170e+01
-1.745200e+02	-2.230810e+01	-2.230698e+01
-1.745000e+02	-2.233225e+01	-2.233234e+01
-1.744800e+02	-2.236086e+01	-2.235806e+01
-1.744600e+02	-2.238808e+01	-2.238385e+01
-1.744400e+02	-2.241388e+01	-2.241004e+01
-1.744200e+02	-2.243716e+01	-2.243673e+01
-1.744000e+02	-2.246170e+01	-2.246380e+01
-1.743800e+02	-2.248878e+01	-2.249116e+01
-1.743600e+02	-2.251333e+01	-2.251854e+01
-1.743400e+02	-2.253914e+01	-2.254567e+01
-1.743200e+02	-2.256584e+01	-2.257272e+01
-1.743000e+02	-2.259852e+01	-2.259934e+01
-1.742800e+02	-2.262560e+01	-2.262575e+01
-1.742600e+02	-2.265447e+01	-2.265201e+01
-1.742400e+02	-2.268333e+01	-2.267786e+01
-1.742200e+02	-2.271373e+01	-2.270382e+01
-1.742000e+02	-2.273803e+01	-2.272968e+01
-1.741800e+02	-2.276014e+01	-2.275526e+01
-1.741600e+02	-2.278252e+01	-2.278039e+01
-1.741400e+02	-2.280324e+01	-2.280511e+01
-1.741200e+02	-2.282346e+01	-2.282967e+01
-1.741000e+02	-2.284965e+01	-2.285367e+01
-1.740800e+02	-2.287280e+01	-2.287728e+01
-1.740600e+02	-2.289924e+01	-2.290073e+01
-1.740400e+02	-2.292404e+01	-2.292458e+01
-1.740200e+02	-2.294947e+01	-2.294865e+01
-1.740000e+02	-2.297592e+01	-2.297305e+01
-1.739800e+02	-2.299779e+01	-2.299776e+01
-1.739600e+02	-2.302144e+01	-2.302285e+01
-1.739400e+02	-2.304713e+01	-2.304821e+01
-1.739200e+02	-2.307295e+01	-2.307381e+01
-1.739000e+02	-2.309863e+01	-2.309954e+01
-1.738800e+02	-2.312279e+01	-2.312530e+01
-1.738600e+02	-2.315153e+01	-2.315091e+01
-1.738400e+02	-2.318001e+01	-2.317692e+01
-1.738200e+02	-2.320646e+01	-2.320315e+01
-1.738000e+02	-2.323126e+01	-2.322960e+01
-1.737800e+02	-2.325490e+01	-2.325620e+01
-1.737600e+02	-2.327892e+01	-2.328282e+01
-1.737400e+02	-2.330513e+01	-2.330951e+01
-1.737200e+02	-2.333450e+01	-2.333605e+01
-1.737000e+02	-2.336236e+01	-2.336223e+01
-1.736800e+02	-2.338829e+01	-2.338820e+01
-1.736600e+02	-2.341601e+01	-2.341412e+01
-1.736400e+02	-2.344283e+01	-2.343977e+01
-1.736200e+02	-2.347108e+01	-2.346533e+01
-1.736000e+02	-2.349511e+01	-2.349088e+01
-1.735800e+02	-2.351774e+01	-2.351646e+01
-1.735600e+02	-2.354215e+01	-2.354222e+01
-1.735400e+02	-2.356542e+01	-2.356784e+01
-1.735200e+02	-2.359085e+01	-2.359328e+01
-1.735000e+02	-2.361616e+01	-2.361840e+01
-1.734800e+02	-2.363981e+01	-2.364335e+01
-1.734600e+02	-2.366728e+01	-2.366857e+01
-1.734400e+02	-2.369461e+01	-2.369392e+01
-1.734200e+02	-2.371941e+01	-2.371937e+01
-1.734000e+02	-2.374776e+01	-2.374529e+01
-1.733800e+02	-2.377154e+01	-2.377158e+01
-1.733600e+02	-2.379838e+01	-2.379837e+01
-1.733400e+02	-2.382583e+01	-2.382539e+01
-1.733200e+02	-2.384949e+01	-2.385232e+01
-1.733000e+02	-2.387631e+01	-2.387912e+01
-1.732800e+02	-2.390251e+01	-2.390571e+01
-1.732600e+02	-2.393100e+01	-2.393208e+01
-1.732400e+02	-2.395987e+01	-2.395834e+01
-1.732200e+02	-2.398593e+01	-2.398441e+01
-1.732000e+02	-2.401415e+01	-2.401049e+01
-1.731800e+02	-2.404175e+01	-2.403665e+01
-1.731600e+02	-2.406552e+01	-2.406233e+01
-1.731400e+02	-2.408968e+01	-2.408790e+01
-1.731200e+02	-2.411284e+01	-2.411303e+01
-1.731000e+02	-2.413508e+01	-2.413782e+01
-1.730800e+02	-2.415975e+01	-2.416264e+01
-1.730600e+02	-2.418544e+01	-2.418712e+01
-1.730400e+02	-2.421086e+01	-2.421149e+01
-1.730200e+02	-2.423783e+01	-2.423598e+01
-1.730000e+02	-2.426286e+01	-2.426053e+01
-1.729800e+02	-2.428640e+01	-2.428513e+01
-1.729600e+02	-2.430916e+01	-2.430994e+01
-1.729400e+02	-2.432989e+01	-2.433478e+01
-1.729200e+02	-2.435710e+01	-2.435988e+01
-1.729000e+02	-2.438201e+01	-2.438500e+01
-1.728800e+02	-2.440860e+01	-2.441016e+01
-1.728600e+02	-2.443707e+01	-2.443522e+01
-1.728400e+02	-2.446124e+01	-2.446004e+01
-1.728200e+02	-2.448756e+01	-2.448472e+01
-1.728000e+02	-2.451338e+01	-2.450930e+01
-1.727800e+02	-2.453435e+01	-2.453383e+01
-1.727600e+02	-2.455839e+01	-2.455854e+01
-1.727400e+02	-2.458432e+01	-2.458311e+01
-1.727200e+02	-2.460517e+01	-2.460751e+01
-1.727000e+02	-2.463162e+01	-2.463150e+01
-1.726800e+02	-2.465516e+01	-2.465496e+01
-1.726600e+02	-2.467879e+01	-2.467837e+01
-1.726400e+02	-2.470156e+01	-2.470173e+01
-1.726200e+02	-2.472509e+01	-2.472507e+01
-1.726000e+02	-2.474899e+01	-2.474882e+01
-1.725800e+02	-2.477251e+01	-2.477249e+01
-1.725600e+02	-2.479681e+01	-2.479617e+01
-1.725400e+02	-2.482021e+01	-2.482014e+01
-1.725200e+02	-2.484092e+01	-2.484398e+01
-1.725000e+02	-2.486522e+01	-2.486781e+01
-1.724800e+02	-2.488823e+01	-2.489175e+01
-1.724600e+02	-2.491469e+01	-2.491538e+01
-1.724400e+02	-2.494061e+01	-2.493912e+01
-1.724200e+02	-2.496528e+01	-2.496264e+01
-1.724000e+02	-2.498817e+01	-2.498602e+01
-1.723800e+02	-2.501260e+01	-2.500920e+01
-1.723600e+02	-2.503255e+01	-2.503233e+01
-1.723400e+02	-2.505621e+01	-2.505530e+01
-1.723200e+02	-2.508149e+01	-2.507854e+01
-1.723000e+02	-2.510237e+01	-2.510178e+01
-1.722800e+02	-2.512437e+01	-2.512494e+01
-1.722600e+02	-2.514635e+01	-2.514788e+01
-1.722400e+02	-2.516810e+01	-2.517064e+01
-1.722200e+02	-2.519162e+01	-2.519337e+01
-1.722000e+02	-2.521323e+01	-2.521630e+01
-1.721800e+02	-2.523854e+01	-2.523967e+01
-1.721600e+02	-2.526296e+01	-2.526339e+01
-1.721400e+02	-2.528827e+01	-2.528724e+01
-1.721200e+02	-2.531193e+01	-2.531121e+01
-1.721000e+02	-2.533888e+01	-2.533521e+01
-1.720800e+02	-2.535782e+01	-2.535934e+01
-1.720600e+02	-2.538172e+01	-2.538372e+01
-1.720400e+02	-2.540652e+01	-2.540794e+01
-1.720200e+02	-2.543054e+01	-2.543223e+01
-1.720000e+02	-2.545828e+01	-2.545650e+01
-1.719800e+02	-2.548295e+01	-2.548059e+01
-1.719600e+02	-2.550825e+01	-2.550470e+01
-1.719400e+02	-2.552999e+01	-2.552868e+01
-1.719200e+02	-2.555185e+01	-2.555273e+01
-1.719000e+02	-2.557550e+01	-2.557681e+01
-1.718800e+02	-2.560132e+01	-2.560096e+01
-1.718600e+02	-2.562383e+01	-2.562507e+01
-1.718400e+02	-2.564761e+01	-2.564933e+01
-1.718200e+02	-2.567126e+01	-2.567315e+01
-1.718000e+02	-2.569772e+01	-2.569680e+01
-1.717800e+02	-2.572085e+01	-2.572031e+01
-1.717600e+02	-2.574464e+01	-2.574382e+01
-1.717400e+02	-2.577031e+01	-2.576775e+01
-1.717200e+02	-2.579409e+01	-2.579218e+01
-1.717000e+02	-2.581762e+01	-2.581693e+01
-1.716800e+02	-2.584101e+01	-2.584168e+01
-1.716600e+02	-2.586428e+01	-2.586617e+01
-1.716400e+02	-2.588780e+01	-2.589075e+01
-1.716200e+02	-2.591132e+01	-2.591534e+01
-1.716000e+02	-2.593574e+01	-2.593969e+01
-1.715800e+02	-2.596194e+01	-2.596402e+01
-1.715600e+02	-2.598852e+01	-2.598808e+01
-1.715400e+02	-2.601687e+01	-2.601217e+01
-1.715200e+02	-2.604306e+01	-2.603609e+01
-1.715000e+02	-2.606697e+01	-2.605983e+01
-1.714800e+02	-2.608618e+01	-2.608382e+01
-1.714600e+02	-2.610753e+01	-2.610787e+01
-1.714400e+02	-2.612991e+01	-2.613182e+01
-1.714200e+02	-2.615572e+01	-2.615580e+01
-1.714000e+02	-2.617671e+01	-2.617977e+01
-1.713800e+02	-2.620074e+01	-2.620380e+01
-1.713600e+02	-2.622592e+01	-2.622787e+01
-1.713400e+02	-2.624843e+01	-2.625206e+01
-1.713200e+02	-2.627474e+01	-2.627636e+01
-1.713000e+02	-2.630031e+01	-2.630095e+01
-1.712800e+02	-2.632650e+01	-2.632611e+01
-1.712600e+02	-2.635434e+01	-2.635183e+01
-1.712400e+02	-2.637786e+01	-2.637769e+01
-1.712200e+02	-2.640267e+01	-2.640364e+01
-1.712000e+02	-2.643027e+01	-2.642966e+01
-1.711800e+02	-2.645581e+01	-2.645553e+01
-1.711600e+02	-2.648226e+01	-2.648153e+01
-1.711400e+02	-2.650770e+01	-2.650744e+01
-1.711200e+02	-2.653300e+01	-2.653335e+01
-1.711000e+02	-2.655791e+01	-2.655922e+01
-1.710800e+02	-2.658501e+01	-2.658455e+01
-1.710600e+02	-2.661107e+01	-2.660978e+01
-1.710400e+02	-2.663549e+01	-2.663488e+01
-1.710200e+02	-2.665812e+01	-2.665968e+01
-1.710000e+02	-2.668609e+01	-2.668444e+01
-1.709800e+02	-2.670924e+01	-2.670879e+01
-1.709600e+02	-2.673187e+01	-2.673286e+01
-1.709400e+02	-2.675819e+01	-2.675670e+01
-1.709200e+02	-2.678274e+01	-2.678009e+01
-1.709000e+02	-2.680474e+01	-2.680329e+01
-1.708800e+02	-2.682584e+01	-2.682619e+01
-1.708600e+02	-2.684733e+01	-2.684869e+01
-1.708400e+02	-2.687327e+01	-2.687120e+01
-1.708200e+02	-2.689514e+01	-2.689394e+01
-1.708000e+02	-2.691599e+01	-2.691666e+01
-1.707800e+02	-2.693951e+01	-2.693931e+01
-1.707600e+02	-2.696088e+01	-2.696179e+01
-1.707400e+02	-2.698352e+01	-2.698440e+01
-1.707200e+02	-2.700437e+01	-2.700691e+01
-1.707000e+02	-2.702713e+01	-2.702946e+01
-1.706800e+02	-2.705243e+01	-2.705236e+01
-1.706600e+02	-2.707545e+01	-2.707578e+01
-1.706400e+02	-2.710025e+01	-2.709962e+01
-1.706200e+02	-2.712835e+01	-2.712383e+01
-1.706000e+02	-2.715021e+01	-2.714833e+01
-1.705800e+02	-2.717044e+01	-2.717321e+01
-1.705600e+02	-2.719460e+01	-2.719829e+01
-1.705400e+02	-2.721914e+01	-2.722352e+01
-1.705200e+02	-2.724393e+01	-2.724886e+01
-1.705000e+02	-2.727114e+01	-2.727409e+01
-1.704800e+02	-2.729988e+01	-2.729935e+01
-1.704600e+02	-2.732722e+01	-2.732438e+01
-1.704400e+02	-2.735481e+01	-2.734929e+01
-1.704200e+02	-2.737948e+01	-2.737419e+01
-1.704000e+02	-2.740313e+01	-2.739893e+01
-1.703800e+02	-2.742539e+01	-2.742366e+01
-1.703600e+02	-2.744726e+01	-2.744842e+01
-1.703400e+02	-2.747217e+01	-2.747286e+01
-1.703200e+02	-2.749571e+01	-2.749676e+01
-1.703000e+02	-2.751770e+01	-2.752039e+01
-1.702800e+02	-2.754160e+01	-2.754385e+01
-1.702600e+02	-2.756678e+01	-2.756683e+01
-1.702400e+02	-2.758980e+01	-2.758961e+01
-1.702200e+02	-2.761396e+01	-2.761249e+01
-1.702000e+02	-2.763723e+01	-2.763560e+01
-1.701800e+02	-2.766037e+01	-2.765899e+01
-1.701600e+02	-2.768326e+01	-2.768256e+01
-1.701400e+02	-2.770422e+01	-2.770607e+01
-1.701200e+02	-2.772815e+01	-2.772954e+01
-1.701000e+02	-2.775193e+01	-2.775290e+01
-1.700800e+02	-2.777646e+01	-2.777656e+01
-1.700600e+02	-2.779962e+01	-2.780043e+01
-1.700400e+02	-2.782071e+01	-2.782413e+01
-1.700200e+02	-2.784704e+01	-2.784780e+01
-1.700000e+02	-2.787298e+01	-2.787157e+01
-1.699800e+02	-2.789765e+01	-2.789523e+01
-1.699600e+02	-2.792002e+01	-2.791891e+01
-1.699400e+02	-2.794291e+01	-2.794254e+01
-1.699200e+02	-2.796517e+01	-2.796624e+01
-1.699000e+02	-2.799123e+01	-2.799015e+01
-1.698800e+02	-2.801552e+01	-2.801392e+01
-1.698600e+02	-2.804095e+01	-2.803772e+01
-1.698400e+02	-2.806193e+01	-2.806143e+01
-1.698200e+02	-2.808228e+01	-2.808531e+01
-1.698000e+02	-2.810656e+01	-2.810922e+01
-1.697800e+02	-2.813047e+01	-2.813288e+01
-1.697600e+02	-2.815399e+01	-2.815675e+01
-1.697400e+02	-2.817929e+01	-2.818068e+01
-1.697200e+02	-2.820435e+01	-2.820456e+01
-1.697000e+02	-2.823029e+01	-2.822826e+01
-1.696800e+02	-2.825483e+01	-2.825171e+01
-1.696600e+02	-2.827568e+01	-2.827493e+01
-1.696400e+02	-2.829959e+01	-2.829827e+01
-1.696200e+02	-2.832260e+01	-2.832167e+01
-1.696000e+02	-2.834778e+01	-2.834525e+01
-1.695800e+02	-2.836952e+01	-2.836866e+01
-1.695600e+02	-2.839101e+01	-2.839163e+01
-1.695400e+02	-2.841429e+01	-2.841436e+01
-1.695200e+02	-2.843450e+01	-2.843686e+01
-1.695000e+02	-2.845651e+01	-2.845918e+01
-1.694800e+02	-2.847977e+01	-2.848150e+01
-1.694600e+02	-2.850304e+01	-2.850386e+01
-1.694400e+02	-2.852783e+01	-2.852628e+01
-1.694200e+02	-2.855174e+01	-2.854894e+01
-1.694000e+02	-2.857386e+01	-2.857147e+01
-1.693800e+02	-2.859522e+01	-2.859412e+01
-1.693600e+02	-2.861570e+01	-2.861670e+01
-1.693400e+02	-2.863630e+01	-2.863937e+01
-1.693200e+02	-2.865982e+01	-2.866212e+01
-1.693000e+02	-2.868347e+01	-2.868477e+01
-1.692800e+02	-2.870738e+01	-2.870739e+01
-1.692600e+02	-2.873090e+01	-2.872983e+01
-1.692400e+02	-2.875327e+01	-2.875217e+01
-1.692200e+02	-2.877553e+01	-2.877455e+01
-1.692000e+02	-2.879969e+01	-2.879701e+01
-1.691800e+02	-2.882016e+01	-2.881962e+01
-1.691600e+02	-2.884255e+01	-2.884224e+01
-1.691400e+02	-2.886340e+01	-2.886494e+01
-1.691200e+02	-2.888680e+01	-2.888747e+01
-1.691000e+02	-2.891032e+01	-2.890999e+01
-1.690800e+02	-2.893117e+01	-2.893239e+01
-1.690600e+02	-2.895419e+01	-2.895493e+01
-1.690400e+02	-2.897771e+01	-2.897758e+01
-1.690200e+02	-2.900124e+01	-2.900051e+01
-1.690000e+02	-2.902438e+01	-2.902391e+01
-1.689800e+02	-2.904688e+01	-2.904734e+01
-1.689600e+02	-2.906839e+01	-2.907069e+01
-1.689400e+02	-2.909088e+01	-2.909413e+01
-1.689200e+02	-2.911568e+01	-2.911722e+01
-1.689000e+02	-2.913844e+01	-2.914014e+01
-1.688800e+02	-2.916476e+01	-2.916284e+01
-1.688600e+02	-2.918778e+01	-2.918562e+01
-1.688400e+02	-2.921193e+01	-2.920851e+01
-1.688200e+02	-2.923469e+01	-2.923122e+01
-1.688000e+02	-2.925834e+01	-2.925359e+01
-1.687800e+02	-2.927933e+01	-2.927573e+01
-1.687600e+02	-2.929572e+01	-2.929778e+01
-1.687400e+02	-2.931659e+01	-2.931987e+01
-1.687200e+02	-2.933871e+01	-2.934190e+01
-1.687000e+02	-2.935982e+01	-2.936387e+01
-1.686800e+02	-2.938475e+01	-2.938583e+01
-1.686600e+02	-2.940889e+01	-2.940764e+01
-1.686400e+02	-2.943230e+01	-2.942935e+01
-1.686200e+02	-2.945289e+01	-2.945134e+01
-1.686000e+02	-2.947234e+01	-2.947353e+01
-1.685800e+02	-2.949283e+01	-2.949595e+01
-1.685600e+02	-2.951800e+01	-2.951867e+01
-1.685400e+02	-2.954305e+01	-2.954189e+01
-1.685200e+02	-2.956708e+01	-2.956535e+01
-1.685000e+02	-2.958908e+01	-2.958864e+01
-1.684800e+02	-2.961185e+01	-2.961200e+01
-1.684600e+02	-2.963345e+01	-2.963562e+01
-1.684400e+02	-2.965444e+01	-2.965906e+01
-1.684200e+02	-2.968077e+01	-2.968250e+01
-1.684000e+02	-2.970618e+01	-2.970621e+01
-1.683800e+02	-2.973009e+01	-2.972981e+01
-1.683600e+02	-2.975376e+01	-2.975311e+01
-1.683400e+02	-2.977881e+01	-2.977598e+01
-1.683200e+02	-2.980232e+01	-2.979833e+01
-1.683000e+02	-2.982368e+01	-2.982068e+01
-1.682800e+02	-2.984594e+01	-2.984294e+01
-1.682600e+02	-2.986882e+01	-2.986543e+01
-1.682400e+02	-2.989045e+01	-2.988829e+01
-1.682200e+02	-2.990824e+01	-2.991112e+01
-1.682000e+02	-2.993062e+01	-2.993373e+01
-1.681800e+02	-2.995390e+01	-2.995604e+01
-1.681600e+02	-2.997196e+01	-2.997840e+01
-1.681400e+02	-2.999547e+01	-3.000071e+01
-1.681200e+02	-3.001926e+01	-3.002296e+01
-1.681000e+02	-3.004366e+01	-3.004531e+01
-1.680800e+02	-3.007051e+01	-3.006775e+01
-1.680600e+02	-3.009428e+01	-3.009035e+01
-1.680400e+02	-3.012097e+01	-3.011282e+01
-1.680200e+02	-3.014272e+01	-3.013553e+01
-1.680000e+02	-3.015823e+01	-3.015816e+01
-1.679800e+02	-3.017896e+01	-3.018068e+01
-1.679600e+02	-3.020096e+01	-3.020279e+01
-1.679400e+02	-3.022282e+01	-3.022490e+01
-1.679200e+02	-3.024432e+01	-3.024694e+01
-1.679000e+02	-3.026771e+01	-3.026850e+01
-1.678800e+02	-3.029123e+01	-3.029017e+01
-1.678600e+02	-3.031197e+01	-3.031193e+01
-1.678400e+02	-3.033511e+01	-3.033387e+01
-1.678200e+02	-3.035621e+01	-3.035619e+01
-1.678000e+02	-3.038038e+01	-3.037871e+01
-1.677800e+02	-3.039856e+01	-3.040184e+01
-1.677600e+02	-3.042272e+01	-3.042531e+01
-1.677400e+02	-3.044638e+01	-3.044859e+01
-1.677200e+02	-3.047143e+01	-3.047219e+01
-1.677000e+02	-3.049367e+01	-3.049582e+01
-1.676800e+02	-3.051833e+01	-3.051925e+01
-1.676600e+02	-3.054491e+01	-3.054247e+01
-1.676400e+02	-3.056742e+01	-3.056551e+01
-1.676200e+02	-3.059031e+01	-3.058852e+01
-1.676000e+02	-3.061320e+01	-3.061150e+01
-1.675800e+02	-3.063634e+01	-3.063462e+01
-1.675600e+02	-3.066087e+01	-3.065767e+01
-1.675400e+02	-3.068300e+01	-3.068073e+01
-1.675200e+02	-3.070501e+01	-3.070348e+01
-1.675000e+02	-3.072777e+01	-3.072624e+01
-1.674800e+02	-3.074469e+01	-3.074891e+01
-1.674600e+02	-3.076554e+01	-3.077163e+01
-1.674400e+02	-3.078957e+01	-3.079433e+01
-1.674200e+02	-3.081386e+01	-3.081704e+01
-1.674000e+02	-3.084006e+01	-3.083979e+01
-1.673800e+02	-3.086548e+01	-3.086255e+01
-1.673600e+02	-3.088837e+01	-3.088538e+01
-1.673400e+02	-3.090999e+01	-3.090830e+01
-1.673200e+02	-3.093210e+01	-3.093134e+01
-1.673000e+02	-3.095614e+01	-3.095456e+01
-1.672800e+02	-3.097839e+01	-3.097785e+01
-1.672600e+02	-3.100052e+01	-3.100111e+01
-1.672400e+02	-3.102353e+01	-3.102441e+01
-1.672200e+02	-3.104643e+01	-3.104728e+01
-1.672000e+02	-3.106715e+01	-3.106976e+01
-1.671800e+02	-3.108978e+01	-3.109201e+01
-1.671600e+02	-3.111508e+01	-3.111427e+01
-1.671400e+02	-3.113849e+01	-3.113655e+01
-1.671200e+02	-3.116087e+01	-3.115887e+01
-1.671000e+02	-3.118273e+01	-3.118110e+01
-1.670800e+02	-3.120422e+01	-3.120322e+01
-1.670600e+02	-3.122610e+01	-3.122530e+01
-1.670400e+02	-3.124707e+01	-3.124737e+01
-1.670200e+02	-3.126908e+01	-3.126942e+01
-1.670000e+02	-3.128994e+01	-3.129154e+01
-1.669800e+02	-3.131141e+01	-3.131351e+01
-1.669600e+02	-3.133418e+01	-3.133533e+01
-1.669400e+02	-3.135757e+01	-3.135704e+01
-1.669200e+02	-3.137766e+01	-3.137862e+01
-1.669000e+02	-3.139979e+01	-3.140016e+01
-1.668800e+02	-3.142216e+01	-3.142161e+01
-1.668600e+02	-3.144493e+01	-3.144320e+01
-1.668400e+02	-3.146693e+01	-3.146468e+01
-1.668200e+02	-3.148778e+01	-3.148610e+01
-1.668000e+02	-3.151017e+01	-3.150762e+01
-1.667800e+02	-3.153089e+01	-3.152935e+01
-1.667600e+02	-3.154921e+01	-3.155125e+01
-1.667400e+02	-3.157158e+01	-3.157327e+01
-1.667200e+02	-3.159446e+01	-3.159530e+01
-1.667000e+02	-3.161430e+01	-3.161746e+01
-1.666800e+02	-3.163592e+01	-3.163964e+01
-1.666600e+02	-3.165982e+01	-3.166176e+01
-1.666400e+02	-3.168487e+01	-3.168420e+01
-1.666200e+02	-3.170560e+01	-3.170679e+01
-1.666000e+02	-3.173103e+01	-3.172961e+01
-1.665800e+02	-3.175608e+01	-3.175272e+01
-1.665600e+02	-3.177986e+01	-3.177598e+01
-1.665400e+02	-3.180071e+01	-3.179945e+01
-1.665200e+02	-3.182258e+01	-3.182289e+01
-1.665000e+02	-3.184382e+01	-3.184618e+01
-1.664800e+02	-3.186671e+01	-3.186948e+01
-1.664600e+02	-3.188935e+01	-3.189278e+01
-1.664400e+02	-3.191566e+01	-3.191568e+01
-1.664200e+02	-3.194109e+01	-3.193854e+01
-1.664000e+02	-3.196208e+01	-3.196143e+01
-1.663800e+02	-3.198598e+01	-3.198439e+01
-1.663600e+02	-3.200925e+01	-3.200706e+01
-1.663400e+02	-3.203087e+01	-3.202972e+01
-1.663200e+02	-3.205249e+01	-3.205245e+01
-1.663000e+02	-3.207435e+01	-3.207511e+01
-1.662800e+02	-3.209775e+01	-3.209766e+01
-1.662600e+02	-3.211962e+01	-3.212035e+01
-1.662400e+02	-3.214162e+01	-3.214275e+01
-1.662200e+02	-3.216400e+01	-3.216514e+01
-1.662000e+02	-3.218956e+01	-3.218744e+01
-1.661800e+02	-3.221054e+01	-3.220984e+01
-1.661600e+02	-3.223152e+01	-3.223224e+01
-1.661400e+02	-3.225314e+01	-3.225458e+01
-1.661200e+02	-3.227604e+01	-3.227701e+01
-1.661000e+02	-3.229967e+01	-3.229980e+01
-1.660800e+02	-3.232244e+01	-3.232258e+01
-1.660600e+02	-3.234762e+01	-3.234553e+01
-1.660400e+02	-3.237089e+01	-3.236864e+01
-1.660200e+02	-3.238984e+01	-3.239188e+01
-1.660000e+02	-3.241463e+01	-3.241515e+01
-1.659800e+02	-3.243598e+01	-3.243843e+01
-1.659600e+02	-3.245812e+01	-3.246157e+01
-1.659400e+02	-3.248151e+01	-3.248491e+01
-1.659200e+02	-3.250783e+01	-3.250785e+01
-1.659000e+02	-3.253200e+01	-3.253069e+01
-1.658800e+02	-3.255703e+01	-3.255332e+01
-1.658600e+02	-3.257713e+01	-3.257570e+01
-1.658400e+02	-3.260168e+01	-3.259774e+01
-1.658200e+02	-3.262253e+01	-3.261954e+01
-1.658000e+02	-3.264249e+01	-3.264131e+01
-1.657800e+02	-3.266347e+01	-3.266305e+01
-1.657600e+02	-3.268395e+01	-3.268419e+01
-1.657400e+02	-3.270353e+01	-3.270519e+01
-1.657200e+02	-3.272501e+01	-3.272590e+01
-1.657000e+02	-3.274396e+01	-3.274619e+01
-1.656800e+02	-3.276812e+01	-3.276623e+01
-1.656600e+02	-3.278694e+01	-3.278650e+01
-1.656400e+02	-3.280602e+01	-3.280706e+01
-1.656200e+02	-3.282674e+01	-3.282777e+01
-1.656000e+02	-3.284963e+01	-3.284852e+01
